,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,40,0,Y,Y,J,1,0.38825276922169716,0.7056065338587331,0.7437192195434643,0.3136615510571051
1,40,1,Y,Y,J,0,0.378903875543167,0.7182024506235696,0.7327293554855414,0.3082120217695578
2,40,2,Y,Y,K,1,0.38576947341364864,0.7198647484281688,0.75,0.3518273933791022
3,40,3,Y,X,D,0,0.38037457978018907,0.7281655825338936,0.7363402936511919,0.3546260808211421
4,40,4,Y,Y,K,1,0.3452537170378097,0.7372573902716402,0.72891697383318,0.35800130212143194
5,40,5,Y,X,F,1,0.35053115226591786,0.7419520007546344,0.7353793594748971,0.41848727109833767
6,40,6,Y,Y,K,0,0.34476641522735907,0.75,0.6943248460354048,0.434178763816911
7,40,7,X,X,F,0,0.31287807477057245,0.7136560444348118,0.6830569110963376,0.43078983008278543
8,40,8,Y,Y,K,0,0.3364405651649721,0.6814912286812055,0.7021080803373511,0.4395482926867296
9,40,9,Y,Y,K,1,0.31868082832311884,0.6606529571958509,0.6932738911491075,0.4084820376329506
10,40,10,Y,Y,K,0,0.308696734969605,0.6469679618650851,0.6963027843449818,0.4026012458084106
11,40,11,Y,Y,K,0,0.3181352474124065,0.6510606409856204,0.6746901973849808,0.36389345245906934
12,40,12,Y,X,D,0,0.3281370610558481,0.6589481067581893,0.6501340055653542,0.3551235728064607
13,40,13,Y,Y,K,0,0.3207530430790239,0.6275529520476693,0.6779905361506607,0.3310131074557494
14,40,14,Y,Y,K,0,0.2883126550434083,0.6393008675084026,0.730858561087694,0.36649849263146783
15,40,15,Y,Y,K,0,0.30090256541161137,0.6621285849549967,0.75,0.34427783307158655
16,40,16,Y,X,F,1,0.30141898416870366,0.6094658578705331,0.7450233862311797,0.3325677417131371
17,40,17,Y,Y,K,1,0.3267552148329303,0.6413960345017862,0.75,0.35142717312778515
18,40,18,Y,X,F,1,0.32777577713109135,0.5929525838733422,0.75,0.3229186918507858
19,40,19,X,X,F,0,0.34676935230088307,0.5658377909310219,0.727246229331604,0.31034187835978144
