,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,1,0,X,Y,J,0,0.334808534407729,0.34765611355571835,0.7035322580018188,0.41750264599476633
1,1,1,Y,Y,K,1,0.3681233920427166,0.3615281518749664,0.6828932131738888,0.3983869043985969
2,1,2,Y,Y,K,0,0.33593835436583086,0.35868080496233595,0.6551571585517104,0.39142872475645996
3,1,3,Y,X,D,0,0.30566132953510017,0.33752855700579704,0.657805506282091,0.3361395511572366
4,1,4,X,X,F,0,0.3071573148115482,0.3604340276591337,0.6907463465444832,0.323511290155147
5,1,5,Y,Y,K,0,0.30621899666421426,0.3554125989754247,0.7071445983098517,0.3334758761908177
6,1,6,Y,X,F,1,0.2678163440795193,0.3944122369394641,0.7046668178788158,0.30543734517188514
7,1,7,Y,Y,K,1,0.25,0.39307020057270287,0.7296453314523602,0.28750085634650346
8,1,8,Y,Y,K,0,0.25275885377275903,0.4167807062294448,0.6790804714224206,0.28905691023268526
9,1,9,Y,Y,K,0,0.27157565686503055,0.39813178235541413,0.6485092808171873,0.3317042956124632
10,1,10,Y,Y,K,0,0.25548563188723705,0.3457830205050944,0.6568374666382787,0.3589946208508011
11,1,11,Y,Y,K,0,0.2651873447596428,0.34941057909155543,0.6755953696256439,0.32373997289847
12,1,12,Y,Y,K,0,0.2568511348940238,0.3660458949758447,0.6492307349444363,0.31387403594737756
13,1,13,Y,Y,K,0,0.2710830156076014,0.35801835003624893,0.6525386881201624,0.32096899727559586
14,1,14,Y,Y,K,0,0.2982203286614198,0.3730422835686341,0.6008242067512495,0.30962430592517337
15,1,15,Y,Y,K,0,0.36012485283612483,0.355723730955565,0.5746574916908592,0.2772011478814035
16,1,16,Y,Y,K,1,0.31249539510975916,0.3317902037507092,0.6059647048313566,0.3053057575038045
17,1,17,Y,X,F,1,0.30775048586600023,0.34214978868931667,0.5734951231627762,0.2931942775876376
18,1,18,Y,Y,K,0,0.25,0.3537397105867244,0.5505922419553113,0.32169661959091495
19,1,19,Y,Y,K,0,0.25415239352469027,0.35195975987420175,0.5505291943151688,0.3491165446313884
