,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,17,0,Y,Y,K,1,0.6925748383475099,0.740210055240428,0.445142401203495,0.5782078017023835
1,17,1,Y,X,F,1,0.7164775198581638,0.75,0.45984983170378824,0.596251172792048
2,17,2,Y,X,F,1,0.6877470067793576,0.75,0.47262572311584333,0.5771672427800234
3,17,3,Y,X,F,0,0.701765664517152,0.75,0.5082883357067324,0.5752090729344398
4,17,4,Y,Y,K,1,0.75,0.75,0.464711412162215,0.5518777669458326
5,17,5,Y,Y,K,1,0.75,0.75,0.41806305597574334,0.5454513276162806
6,17,6,X,Y,K,1,0.7273843783576373,0.75,0.4250207605383729,0.5295473207831131
7,17,7,Y,Y,K,0,0.75,0.75,0.43170950079005554,0.5433182276908485
8,17,8,Y,Y,K,0,0.6962066481105836,0.7239733540532945,0.43420785887288643,0.5556680570844943
9,17,9,Y,Y,K,0,0.7126641651239034,0.7409559111305765,0.45523537265383124,0.5366748733840594
10,17,10,Y,X,F,0,0.75,0.7479279484638299,0.49906852151102166,0.5653996104702532
11,17,11,Y,Y,K,0,0.701312751626014,0.75,0.5324942871390074,0.5444117402848708
12,17,12,Y,Y,K,1,0.6483006112631259,0.75,0.54744007247001,0.5470135570673529
13,17,13,Y,X,F,1,0.6605955745179164,0.75,0.5339408477960936,0.5461576246465049
14,17,14,X,Y,K,1,0.6868153231766292,0.75,0.527000803311556,0.5536506713207587
15,17,15,Y,Y,K,1,0.7084944493502654,0.75,0.5216511238054705,0.5848141025751027
16,17,16,Y,Y,K,0,0.6897775631359838,0.75,0.5444778015178322,0.5803560852153824
17,17,17,Y,X,D,1,0.7160773346113771,0.75,0.5412876067460197,0.5963329236503764
18,17,18,Y,Y,K,0,0.726484957410465,0.75,0.5492737093137966,0.542493115863831
19,17,19,Y,Y,K,1,0.7218528178775714,0.7329567649042424,0.5299463804041957,0.5254739417459463
