,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,48,0,X,Y,K,1,0.6895321412025613,0.4787909001000956,0.6910965282017956,0.4285108276912852
1,48,1,Y,Y,K,0,0.6632892017233648,0.4871613829204155,0.6877355688256787,0.44484746582214985
2,48,2,Y,X,D,0,0.6426248696998303,0.5109285573025922,0.6969193224231329,0.45124195331490313
3,48,3,X,Y,K,0,0.691418741627338,0.49059104209365517,0.7238875914236207,0.42718413036338476
4,48,4,X,X,D,1,0.7192120532416402,0.408238154001581,0.7273457626315242,0.4402789025084189
5,48,5,Y,Y,K,0,0.7360045060887092,0.4013005198704356,0.693893890674459,0.429163501652863
6,48,6,X,X,D,0,0.7199444551627704,0.41351052710891295,0.7282305307273838,0.4271278726326479
7,48,7,X,X,F,1,0.6880525216416401,0.38002363769855163,0.75,0.43842362715714955
8,48,8,X,X,D,1,0.692892000866347,0.42047195934028725,0.7217743818358732,0.4150222452397312
9,48,9,X,Y,K,1,0.7063869454991553,0.41943610278277044,0.7315673767022042,0.39198210273969053
10,48,10,Y,Y,K,1,0.6630661911849399,0.4099409304884771,0.75,0.4106788149732847
11,48,11,Y,Y,K,0,0.6121596224042092,0.45474611834209566,0.7274632306326287,0.40488968638320044
12,48,12,X,Y,K,0,0.6214858834136694,0.4618641744750435,0.7337321513239223,0.39629578415859346
13,48,13,Y,Y,K,0,0.6387184532958463,0.44589645810454337,0.7445551695372516,0.39299001973943876
14,48,14,X,X,F,0,0.6445690029597817,0.44857270236106295,0.7429041843428444,0.41024885927946264
15,48,15,X,X,D,0,0.6845283821309894,0.4545838912681568,0.75,0.4284964409468852
16,48,16,X,Y,K,1,0.7259252624260797,0.4360260530035859,0.75,0.41968058599861496
17,48,17,Y,Y,K,1,0.7347913444162566,0.39439147230911664,0.75,0.39130995369031357
18,48,18,X,Y,K,1,0.7409882143774003,0.42682564037536685,0.75,0.43088260185096555
19,48,19,Y,Y,K,0,0.685447519511061,0.40800955610145706,0.75,0.4416334221714384
