,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,46,0,Y,Y,J,0,0.591680421809597,0.6254406552293188,0.2629837324405769,0.5355009750086914
1,46,1,Y,Y,K,0,0.5967425921160642,0.6254333982775515,0.2538524950671619,0.5586204528421628
2,46,2,X,X,D,1,0.5649241408105246,0.6292479672390197,0.25,0.5725438324119424
3,46,3,X,Y,K,1,0.6013263272843534,0.6050584214282128,0.2786185483642632,0.56555514635976
4,46,4,X,X,D,1,0.6128550429654024,0.6283661960292778,0.2808712413229464,0.5848592414314429
5,46,5,X,X,D,0,0.6032287905408683,0.6157994436891049,0.28390498874745657,0.5944583654852921
6,46,6,X,X,D,1,0.5995311884656691,0.6530292307743649,0.2729212267854864,0.5977696923238153
7,46,7,X,Y,K,1,0.6062385450143895,0.6481393565804381,0.2659155917391433,0.5865903338863869
8,46,8,X,Y,K,1,0.6111323581095969,0.630148680938791,0.29225208392916563,0.5616700135693905
9,46,9,X,X,D,0,0.6331632552143533,0.646606174593239,0.25,0.5596466245305898
10,46,10,Y,Y,K,1,0.649908078272845,0.6438080830193281,0.26149735979300515,0.5391483743385594
11,46,11,X,X,D,1,0.66383833403699,0.609268540046921,0.3259461479311712,0.5179027682122341
12,46,12,X,X,D,1,0.633600964078083,0.612686328146237,0.2907695984297471,0.45954845996896193
13,46,13,X,X,D,1,0.6508116097344798,0.6490830091099457,0.26136729585913243,0.4414974608651744
14,46,14,X,X,D,1,0.6480162918157908,0.6608069013813743,0.25,0.4075514880886014
15,46,15,X,X,D,1,0.6568943879841407,0.663849857934404,0.25,0.41508137929258154
16,46,16,X,X,D,1,0.6560460902096631,0.6945375756973277,0.25721217735487745,0.4202185280427309
17,46,17,X,Y,K,1,0.6588829249768595,0.6794079495410157,0.2532942930598227,0.40901419215305024
18,46,18,X,X,D,1,0.6881295967904183,0.6138893839182894,0.25,0.3938964419765492
19,46,19,X,X,D,1,0.658315350942736,0.6151662651466911,0.26844520275331984,0.3498413770936067
