,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,11,0,X,X,D,1,0.5937067325090162,0.4056636043151665,0.28153469461621655,0.7174026678619315
1,11,1,Y,Y,K,1,0.5838035336099892,0.41281347589053263,0.279881287057362,0.7080795634485949
2,11,2,X,X,D,1,0.547192209802429,0.43328451296894577,0.26164102063224787,0.7279260350315819
3,11,3,Y,X,F,0,0.6080763048049544,0.4148605517714501,0.25,0.7394738219782396
4,11,4,Y,Y,K,1,0.5977085319499015,0.39291755731548544,0.2759576347528096,0.75
5,11,5,Y,Y,K,0,0.5827762360348622,0.34475219798015383,0.2627813899108377,0.75
6,11,6,Y,Y,K,1,0.6211547690438795,0.33521533819341226,0.277718566613397,0.7061279993144731
7,11,7,Y,Y,K,1,0.5903543655246387,0.3510063577439954,0.25,0.7246148754902815
8,11,8,Y,Y,K,0,0.5529102746475618,0.3396770788025147,0.2823908887325837,0.6771371990106263
9,11,9,Y,X,D,0,0.5239446204363156,0.3431636316562972,0.2599495044761021,0.6782760021772444
10,11,10,Y,X,D,1,0.5238518351373707,0.31945887835572184,0.28792946253178764,0.668485292392053
11,11,11,Y,Y,K,1,0.5164967407329761,0.34091559637771385,0.3218619647584658,0.7013654504419122
12,11,12,X,X,D,1,0.5217100720368515,0.309401699813241,0.31115069405745854,0.6917481925321177
13,11,13,Y,X,D,0,0.48663184819263544,0.309962643850788,0.3410155443105014,0.6986304918353623
14,11,14,Y,X,D,1,0.45785874957163536,0.32966421675356555,0.33702557030266656,0.7140479517122724
15,11,15,Y,Y,K,1,0.44649923027232313,0.3933476850090597,0.32725009841569724,0.7295909145983555
16,11,16,Y,Y,K,1,0.4702360671650443,0.3770590401947287,0.3109579712293404,0.7214555139704021
17,11,17,Y,X,F,0,0.4551002663594101,0.3623016200392134,0.3161860775592427,0.7394817019222641
18,11,18,Y,Y,K,0,0.5070054914982195,0.333590663810917,0.2993774351135,0.7411940961470768
19,11,19,Y,Y,K,1,0.4822178884748022,0.35620396612025584,0.28694733258194693,0.7153385887581603
