,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,18,0,X,X,D,0,0.7171066029612072,0.33386140426528194,0.5713979476183368,0.4311102653255898
1,18,1,Y,X,F,0,0.6948413996614342,0.341949677981768,0.5434611300614149,0.42678191605702187
2,18,2,X,X,D,1,0.6952711047601076,0.3187643661758436,0.5485586278666946,0.4177204123391416
3,18,3,Y,Y,J,1,0.6748249027334378,0.29130883162999877,0.5547047073633943,0.4042851247275384
4,18,4,Y,X,F,0,0.6574470537378642,0.30066106026037853,0.5821183284505197,0.4065273836123665
5,18,5,X,X,D,1,0.6413080634351311,0.27833868510973014,0.5596125152736962,0.40377380580450833
6,18,6,X,X,D,1,0.6452729191604262,0.2561820557536975,0.5722395385052235,0.4609392184111972
7,18,7,X,X,D,0,0.6426228134488882,0.27073349376157063,0.5775888211933446,0.43176747176673264
8,18,8,Y,Y,J,1,0.5986361694890221,0.2782917094094041,0.5805935951402763,0.40398017380852996
9,18,9,Y,Y,K,0,0.6136864394179647,0.25,0.6084734211887517,0.40783181980242833
10,18,10,Y,Y,J,1,0.5891491414458502,0.2585652932069083,0.6292825581097784,0.44012289916313657
11,18,11,X,X,D,1,0.5988659039503467,0.2599018004494836,0.6174837617616424,0.4767274407395097
12,18,12,Y,X,F,0,0.6077269360883972,0.25,0.643391694952125,0.45712158462626984
13,18,13,Y,Y,J,1,0.6138879662729281,0.25,0.6504731326383121,0.43317748578774173
14,18,14,Y,X,D,1,0.6141651464266864,0.28216838939666256,0.6425316807612459,0.38169803299914296
15,18,15,Y,X,D,1,0.6474969343186133,0.298335233057042,0.6056709793535283,0.38086164026160335
16,18,16,Y,X,D,1,0.6635140283705094,0.2957674704954929,0.5903871375491845,0.33301950191665586
17,18,17,Y,Y,J,0,0.6609874694023362,0.2713227288398455,0.5866445442830885,0.31306405631989487
18,18,18,Y,X,D,1,0.6343409812105194,0.26271222989928505,0.5783102020631408,0.3602641460845863
19,18,19,Y,Y,K,0,0.642735189909512,0.29023647073361863,0.5787177889422971,0.3495989283771072
