,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,34,0,X,X,D,0,0.3867492615526602,0.7011351656329463,0.28895515660563953,0.5620162643781383
1,34,1,Y,X,D,1,0.3751116489135591,0.7050063832646054,0.3143074885163476,0.5943657606121023
2,34,2,Y,Y,K,1,0.39277533309790236,0.6664436844543471,0.30161572228055744,0.6329497862393016
3,34,3,Y,Y,K,1,0.3998783530450168,0.6475972305418352,0.30574877127907363,0.647365611804588
4,34,4,Y,Y,K,1,0.4372419651766061,0.6350903308053439,0.3301761120701816,0.6229956569405358
5,34,5,Y,Y,K,1,0.4303983666673499,0.6144733702224484,0.37313671917812613,0.6051219879287675
6,34,6,Y,Y,K,1,0.45517290622572293,0.6404703700464505,0.39643218721589124,0.6090274214269654
7,34,7,Y,Y,K,1,0.40448484358636755,0.6893732943614417,0.41013151964849653,0.6100468932458736
8,34,8,Y,Y,K,1,0.4103314403313948,0.6907117699328627,0.40594801818574416,0.593656915610566
9,34,9,Y,Y,K,0,0.36104636604337337,0.675802532218019,0.39175774809173947,0.6210072599761053
10,34,10,Y,Y,K,1,0.3507626187121276,0.6997242133267496,0.37329345847573775,0.6359124923931023
11,34,11,Y,Y,K,0,0.34248138817285684,0.7016387067572253,0.3671584820220256,0.6761881294029504
12,34,12,Y,Y,K,1,0.38033712995828217,0.6810347312953899,0.3940567602396746,0.6787810798680669
13,34,13,Y,X,F,0,0.37939487046476555,0.678299474237227,0.3782472675339057,0.6445946316460583
14,34,14,Y,Y,K,0,0.39968561450229095,0.6812276173355346,0.3480504892939637,0.6327218058351021
15,34,15,Y,Y,K,1,0.38041361984691674,0.6315249934553022,0.36368074772092995,0.6296722826996248
16,34,16,Y,Y,K,1,0.3813841704143293,0.6497567336899784,0.38234078589139653,0.6380568307668292
17,34,17,Y,Y,K,1,0.38459972787141966,0.6751325568874699,0.3642503802269876,0.6362215011540179
18,34,18,Y,X,F,1,0.3728861012057773,0.6753087364587723,0.3235233243139817,0.6321142526230302
19,34,19,Y,X,D,1,0.33555383812430356,0.706717918945105,0.37487013170755856,0.6496274012505068
