,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,23,0,Y,X,D,0,0.40698400844111554,0.3444277538402226,0.521287619768902,0.4987182535677968
1,23,1,Y,Y,K,0,0.41651650392702155,0.3073659122336623,0.5459520341181489,0.5072764517781082
2,23,2,Y,Y,K,1,0.41018358361750384,0.2936103944244223,0.5744559417922968,0.4944739400069451
3,23,3,Y,Y,K,0,0.4042687188879509,0.3034639080166529,0.5500665101189934,0.4563441261534782
4,23,4,Y,X,F,0,0.3905941620933776,0.28983866199951164,0.555460892426848,0.46250715454784486
5,23,5,Y,Y,K,0,0.42466213270463476,0.25,0.5801797901497193,0.4714844749873025
6,23,6,Y,Y,K,1,0.3966489279881825,0.25,0.6063538554415078,0.4540350862364712
7,23,7,Y,X,F,1,0.44691440888518075,0.25,0.6534734696849661,0.43614510091343445
8,23,8,Y,Y,K,1,0.42520931318796923,0.2524414566124253,0.6601566426589116,0.428252137134584
9,23,9,Y,Y,K,0,0.46176277980270375,0.26847017593333866,0.665869300567163,0.39201839946930755
10,23,10,Y,X,F,0,0.46070064282118506,0.2535747033535116,0.6486581477802339,0.3557176181996511
11,23,11,Y,X,F,1,0.4528131121751468,0.25,0.6455485746085085,0.3781808964933564
12,23,12,Y,X,F,0,0.4555287684992184,0.26874387339860767,0.6557727413130817,0.38956388127011576
13,23,13,Y,Y,K,1,0.42281512618691774,0.26740467694551734,0.6651039393800166,0.35691135301733196
14,23,14,Y,Y,K,0,0.40201899055315315,0.2835410807227371,0.666540961662295,0.3599740246030408
15,23,15,Y,X,D,0,0.39309741496849643,0.27083918801109025,0.6276500443320644,0.36468515734837625
16,23,16,Y,Y,K,0,0.3548488901324721,0.25,0.6251347325559171,0.39355149200020967
17,23,17,Y,X,K,0,0.33997453429802066,0.25,0.6138088242494403,0.3716423270140215
18,23,18,Y,Y,K,0,0.3192781714812917,0.25726631882415224,0.5986164339677679,0.3251000650789943
19,23,19,Y,X,F,1,0.28885610082558144,0.25,0.604592486886565,0.31864410963354867
