,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,70,0,X,Y,K,1,0.4190966214211968,0.3579967580429707,0.34390802457752795,0.6127479227973927
1,70,1,Y,Y,K,1,0.4317046759758065,0.3753645788406386,0.3236992212441454,0.6259509191080667
2,70,2,Y,Y,K,1,0.40702490592751206,0.34539777096382807,0.31666856823920975,0.6701617790185863
3,70,3,Y,Y,K,1,0.373804614716007,0.3242415512828823,0.3372591755807047,0.67873449263721
4,70,4,Y,Y,K,0,0.3128283727787816,0.3379043214299729,0.32084625523191196,0.7280951764951663
5,70,5,Y,X,D,0,0.33183223353421043,0.3446520773004218,0.3196107890178408,0.7311168308969105
6,70,6,Y,X,F,0,0.3167843747477281,0.3854821122530043,0.30953446662574785,0.6840636799359143
7,70,7,Y,Y,K,1,0.2899254220098556,0.41121759682451153,0.2893931484838289,0.6499744816504773
8,70,8,Y,Y,K,0,0.30408880801916877,0.4510057029188068,0.2739197093933977,0.6335197237706003
9,70,9,Y,Y,K,1,0.30717601779992926,0.4812456025386579,0.31136448370198144,0.6440149881464166
10,70,10,Y,Y,K,0,0.3114999278971127,0.4947486845324709,0.3663106626693867,0.6551736507481618
11,70,11,Y,X,D,1,0.28118763576387673,0.46724491455586037,0.3963575315561953,0.6541357148834218
12,70,12,Y,X,D,1,0.28374851908934634,0.46133199622215687,0.41215878979966686,0.6346261488848245
13,70,13,Y,X,D,0,0.2514314781312529,0.42242920229672704,0.4384023670976888,0.6176833625513307
14,70,14,Y,X,F,0,0.2635526770337462,0.41889526530263066,0.46218456353690096,0.5984170354007088
15,70,15,Y,X,F,0,0.25,0.422724534768799,0.4586297017229648,0.5865624214475521
16,70,16,Y,Y,K,1,0.25,0.4332822013744579,0.45812235174123,0.6485506846793707
17,70,17,Y,X,D,0,0.2614280018135533,0.45017258940169214,0.4399043300308764,0.6721949473016556
18,70,18,Y,X,F,0,0.2513833620416221,0.4401596362336919,0.4449940262660771,0.7153739720955763
19,70,19,Y,Y,K,0,0.2793946717767949,0.45379605371917364,0.49233152780716505,0.7266386063291521
