,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,41,0,Y,Y,K,1,0.2622756792789433,0.49253554329591753,0.42131288464248096,0.5252602288916212
1,41,1,Y,Y,K,1,0.25,0.49929650367628103,0.4740550608239294,0.5445155484859273
2,41,2,Y,Y,K,1,0.2874002132967971,0.5363833685028452,0.458577894506923,0.5674405343732277
3,41,3,Y,Y,K,1,0.3132710919824749,0.5664275378033807,0.47645177306235403,0.5744583072886558
4,41,4,Y,Y,K,1,0.2945451319771493,0.6009188598211354,0.5201682309017969,0.607408637928021
5,41,5,Y,Y,K,1,0.29510151615865154,0.5818859874504272,0.5335391858244571,0.5798662071135322
6,41,6,Y,Y,K,0,0.281561118996991,0.5675123656605622,0.5405025092197554,0.6001688226320883
7,41,7,Y,Y,K,1,0.2592275007281921,0.531631078330048,0.530361793352241,0.6340690184187916
8,41,8,X,X,D,0,0.2651202919380126,0.5394086120139074,0.5235156544768172,0.620878359269377
9,41,9,Y,Y,K,1,0.3177663501089017,0.5501772398202599,0.49914925786872655,0.6273666563842765
10,41,10,Y,X,D,1,0.36369282494681143,0.5407334672560337,0.5213735080405755,0.6510182944728187
11,41,11,Y,X,F,0,0.36310928453469543,0.5705036042008252,0.5076039070285734,0.6507094532620069
12,41,12,Y,Y,K,0,0.3398295240685531,0.5560965624609376,0.48679757642028965,0.6677194659495725
13,41,13,Y,Y,K,0,0.328687593855041,0.5538957810492432,0.5194677026394319,0.6317293705496149
14,41,14,Y,Y,K,1,0.33540286363462135,0.5332224102771184,0.5149868099315432,0.6450965097726952
15,41,15,Y,X,D,0,0.3396533041678982,0.5176315996452624,0.5451539269750347,0.6501144634113007
16,41,16,Y,Y,K,1,0.3215503710188022,0.5489549182071148,0.5480779899656878,0.6657582824114918
17,41,17,Y,Y,K,1,0.32793581322436877,0.5414148220460572,0.5533995361230941,0.6728642263302347
18,41,18,Y,Y,K,1,0.31989231151070585,0.5551552577142662,0.522380116242359,0.6555199325909634
19,41,19,Y,Y,K,1,0.3387028263896264,0.5789665927039535,0.5345309208974649,0.6727170091994394
