,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,42,0,Y,X,F,1,0.5458645408415338,0.5814293396837821,0.6053109132837786,0.30355300604372004
1,42,1,Y,Y,J,0,0.5805618480047523,0.5651448838137199,0.5573690353459547,0.296393324688385
2,42,2,X,X,F,1,0.5811075794270876,0.5460419877827394,0.5752203639598583,0.3476561640733855
3,42,3,X,X,F,0,0.5672284462401227,0.5430777554001912,0.5659306685398243,0.3616777905229517
4,42,4,Y,X,F,0,0.5610942678272505,0.5644154974973391,0.5157217258661534,0.3241575013615164
5,42,5,Y,Y,K,1,0.5865094153433343,0.5984268746500702,0.5156218501151837,0.31499555991653255
6,42,6,Y,Y,J,0,0.5688096509117309,0.5827057564428736,0.5455130766516094,0.33611663321905055
7,42,7,Y,X,F,1,0.5376217312181276,0.5399970802824823,0.5416882800758993,0.34515956777449486
8,42,8,Y,Y,K,0,0.5706590894447575,0.5671889029961701,0.5772226067394689,0.33649415925056003
9,42,9,X,X,F,1,0.5523631481316175,0.48776525781849084,0.5804970749044348,0.3574414831788409
10,42,10,Y,Y,K,0,0.5851434495162073,0.47785510525975394,0.5917808407733735,0.34402768435397696
11,42,11,Y,X,F,1,0.5851056392990716,0.48455052701659407,0.5798801711627761,0.3862409381840861
12,42,12,Y,X,D,1,0.5722051348667501,0.4431193767046334,0.5786571907128827,0.3326055844229173
13,42,13,X,X,D,0,0.5613173265946428,0.42596318269720446,0.5457107053420284,0.34290270606606876
14,42,14,X,X,F,0,0.5500993277998618,0.4344540839764088,0.5760067886388227,0.38223693233897993
15,42,15,X,Y,K,1,0.5692385105945457,0.4337543332591453,0.5922905746549252,0.4163086153948868
16,42,16,X,X,F,0,0.5478951168180488,0.44531426146206393,0.6028517756997509,0.3777281282824272
17,42,17,Y,Y,K,0,0.5936131942760052,0.43783343973919236,0.6143846003102721,0.39101228467188237
18,42,18,Y,Y,K,1,0.5925419149210914,0.4615263784609526,0.5897186900066613,0.3896962358633977
19,42,19,Y,Y,K,0,0.571389171236551,0.42163402168102304,0.6087099483186882,0.39118327126369207
