,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,62,0,X,X,D,1,0.7128476668454742,0.5851597518921481,0.7193805004907234,0.5027106420423343
1,62,1,Y,Y,K,0,0.7074992116572129,0.5768854449486946,0.7127653337039098,0.532156573691097
2,62,2,X,Y,K,0,0.7162886433997909,0.5736789056454583,0.739422408843506,0.5176630818613864
3,62,3,Y,X,D,1,0.7105329819662053,0.555760982756016,0.75,0.5106123014853344
4,62,4,X,Y,K,1,0.719267171033435,0.5734073492266153,0.75,0.5165783091264251
5,62,5,X,Y,J,1,0.7279955598927867,0.544210205353126,0.75,0.5202271277139543
6,62,6,Y,X,D,1,0.7211513729849086,0.543415521749995,0.75,0.5360349537244832
7,62,7,X,X,D,1,0.7064032082217837,0.5661907532283528,0.75,0.5315878274177933
8,62,8,Y,X,D,0,0.7112425072024207,0.5736762561548626,0.7327535379700951,0.4578890127609584
9,62,9,Y,Y,K,1,0.6477772562886119,0.5863185616164206,0.7163423890901379,0.43930810723312425
10,62,10,Y,Y,K,0,0.6705527336464766,0.5640185880964718,0.6729057416233533,0.4354013156298514
11,62,11,Y,X,F,1,0.6794189948894493,0.551228859052219,0.6520891533519718,0.42040303397458534
12,62,12,X,X,D,1,0.69425700563695,0.5684933773836228,0.6566400712251477,0.4259698727958771
13,62,13,X,X,D,1,0.6669150458468308,0.5765909451604764,0.6809502955787481,0.43129427538841575
14,62,14,Y,Y,K,0,0.6586675251718674,0.5688392073421574,0.7066443630291926,0.4443847534591377
15,62,15,X,Y,J,1,0.6450111626824045,0.5569638043294122,0.7249036000155659,0.4519222279233618
16,62,16,Y,X,F,1,0.6110197174297438,0.6001634585806143,0.6566147437536554,0.4592034541474985
17,62,17,Y,Y,K,0,0.5726120919406652,0.5851590353517561,0.6757600633400505,0.4727562149729584
18,62,18,Y,Y,K,1,0.6046450783232805,0.6048275301888782,0.6789650345875373,0.4747295794853085
19,62,19,Y,Y,K,0,0.5684088783129965,0.6302073664142372,0.7213013151079111,0.46794014841952314
