,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,19,0,Y,X,F,0,0.454975557824912,0.4855491944312629,0.55126405104269,0.5289332753126728
1,19,1,Y,Y,K,0,0.45644197946331944,0.47151475689518835,0.5670665470190094,0.5370356527172993
2,19,2,X,X,F,1,0.4673168960551967,0.48902278598177856,0.5621552072625372,0.5167255237203218
3,19,3,X,X,F,0,0.4617040965516395,0.4845747605419353,0.5840759084993752,0.5044995343356379
4,19,4,Y,Y,K,0,0.45053136178183917,0.4934124623051078,0.628770776259592,0.5500764410396787
5,19,5,X,Y,J,1,0.4123851993452444,0.49842456260237017,0.6613980211690015,0.5786540340467599
6,19,6,X,X,D,1,0.44097935509463765,0.5067714412420472,0.6502806009656749,0.632052581966515
7,19,7,X,X,D,1,0.4919776345801256,0.48971297875672276,0.6643081696734039,0.6529111754334614
8,19,8,Y,Y,J,1,0.5012199651072974,0.4856520313646387,0.6352658405826775,0.6492022339123855
9,19,9,Y,Y,J,1,0.48558051264375657,0.43520236551067465,0.6146056876616887,0.6611818632703761
10,19,10,Y,X,D,1,0.49153293964108824,0.4417280220432402,0.6182312089062787,0.6624089745070034
11,19,11,Y,X,F,1,0.5055555559573808,0.45507024885583847,0.6562076486634307,0.6682981345993871
12,19,12,X,X,D,1,0.514190590878095,0.4621819706773833,0.6892678340025937,0.6323468544718457
13,19,13,X,Y,K,1,0.5755297430358659,0.45501432230556216,0.7108490989522429,0.6188143589783608
14,19,14,Y,Y,J,1,0.6008487150854772,0.4899327351568585,0.6481780088709109,0.6411557576971663
15,19,15,Y,Y,K,1,0.6235143131800005,0.5059378928965863,0.633405064117031,0.6839393323430737
16,19,16,X,Y,K,1,0.6025406553085991,0.5073097673450613,0.6449719690192562,0.6844219401947921
17,19,17,X,X,D,0,0.6146513534162347,0.47549762699924636,0.6804809780525504,0.6771530619675405
18,19,18,Y,Y,J,1,0.6344027770479668,0.47807314899765574,0.7221163097326837,0.6883664535605103
19,19,19,X,X,D,1,0.6459819113341234,0.48654207177353104,0.7364681375229505,0.6384549706201533
