,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,19,0,Y,Y,K,1,0.5069343460806782,0.615208647469529,0.4813315570509751,0.31324392320895217
1,19,1,Y,X,F,1,0.5099916436622411,0.6088772574143761,0.5068432577698996,0.31406407173319384
2,19,2,Y,Y,K,0,0.5114353542238819,0.5998082432517517,0.528663602334445,0.281859089144788
3,19,3,X,X,F,1,0.5037445096540364,0.6185778502154464,0.5539328352408804,0.2711506925596492
4,19,4,Y,Y,K,0,0.5325151866611966,0.6051196718643327,0.566828074299796,0.27226249946983816
5,19,5,Y,X,F,1,0.5525268876438195,0.6319947634647386,0.5569369530256685,0.2740118187428371
6,19,6,X,X,D,0,0.5251368260326706,0.6238408107934257,0.5557722908548968,0.2814144849281409
7,19,7,Y,Y,K,0,0.5229245156300888,0.6341476833700784,0.5733438373846461,0.3502220571967032
8,19,8,X,X,F,0,0.5593568862499749,0.6420536569904141,0.5634435230419029,0.3353743473667985
9,19,9,X,X,F,0,0.6050531637202216,0.6314607444399446,0.5469637618214759,0.33833698109200855
10,19,10,Y,X,D,1,0.6142289735754819,0.636757856188431,0.5468802535373393,0.3309256658055178
11,19,11,X,X,F,1,0.5819392477970899,0.6210176543689813,0.5722668813141399,0.33373460802795507
12,19,12,X,Y,K,1,0.603161322934603,0.5944435573172323,0.5818375513665897,0.3136554917338594
13,19,13,Y,Y,K,0,0.5892431486107298,0.6508874238237901,0.6110723674943387,0.28344630409157545
14,19,14,Y,Y,K,1,0.5757738389922032,0.6645715380140702,0.6050483719265773,0.31482027359220177
15,19,15,X,X,D,0,0.5415724766688483,0.6740543670567363,0.6411030537326476,0.33888356237555906
16,19,16,Y,Y,K,1,0.5105721628941836,0.6952694789462713,0.6821410899793074,0.3567373883865689
17,19,17,Y,Y,K,0,0.497843808225171,0.6767434527658067,0.75,0.3643118433577228
18,19,18,Y,X,F,0,0.504694643803037,0.6675441291126306,0.7487926394716381,0.36519583265009087
19,19,19,X,X,D,1,0.5172214329288399,0.6998575305147418,0.7479029077910293,0.3263704354568061
