,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,15,0,X,X,D,0,0.6615527379609464,0.5436416387407894,0.3505214455803441,0.6598884900455046
1,15,1,Y,Y,J,0,0.6314375112885683,0.5548648660370818,0.4022829698280439,0.6304909047015268
2,15,2,Y,X,F,0,0.6411188454834744,0.5123954321976276,0.4053609444157606,0.6591398371790697
3,15,3,Y,Y,K,1,0.5965221667672742,0.4319756760369626,0.37995184872852317,0.6732397287286712
4,15,4,Y,Y,K,1,0.6011174618803644,0.39585981816102617,0.3964812295578176,0.6407059976056436
5,15,5,Y,Y,K,0,0.5990771955966829,0.42095115662943816,0.38864324067826345,0.6476846602710286
6,15,6,Y,Y,K,0,0.6078108677335625,0.4007603068819359,0.388789925119571,0.6600977869079
7,15,7,Y,X,F,0,0.5741796666334144,0.4380653436683345,0.3924990868641854,0.6293092121111286
8,15,8,Y,X,F,0,0.5626412522930512,0.4687812461200361,0.39580749478064053,0.5856405370032427
9,15,9,Y,Y,K,0,0.584915904141105,0.41263737973594294,0.4038009418648477,0.5318049415266504
10,15,10,Y,Y,K,1,0.5590463050582971,0.4221626988815969,0.4300003789536312,0.5581809042361895
11,15,11,Y,Y,K,1,0.605942313591277,0.4235134734387772,0.4419937050140588,0.5873554352985997
12,15,12,Y,Y,K,1,0.5977004629620896,0.45734633101245903,0.44574388426394057,0.5950512322568234
13,15,13,Y,X,F,0,0.6091450608247149,0.43546274787055933,0.4513332066046495,0.570947507100823
14,15,14,Y,Y,K,1,0.627736372415898,0.4532863696163629,0.46582976982389324,0.5675279382009527
15,15,15,Y,Y,K,1,0.6744417459440031,0.43504667644949885,0.4856366395922528,0.5803339761906459
16,15,16,Y,Y,K,1,0.6553024538218655,0.43033600848705733,0.4743636488638192,0.5922491268504063
17,15,17,Y,Y,K,0,0.689157798637674,0.45948906847959525,0.47634873578464726,0.5782862819850261
18,15,18,Y,X,F,0,0.6555500531044989,0.4392669096183316,0.45844198511344375,0.6120292310138145
19,15,19,Y,Y,K,1,0.681677405702295,0.4441835553215528,0.5050665194380598,0.5754106713809303
