,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,38,0,X,X,D,0,0.6849675099923136,0.45295076169759174,0.6871241652957916,0.616133675454392
1,38,1,X,X,F,0,0.6972668831041512,0.46578710985145544,0.7200001211533646,0.6252738569554217
2,38,2,Y,Y,K,0,0.691143125629297,0.4602726090016749,0.723145927919195,0.6352251343575495
3,38,3,Y,Y,K,1,0.6794160056419238,0.48303110535694777,0.714003583294973,0.6207347598641882
4,38,4,Y,X,F,1,0.7185755987485025,0.49527866857341374,0.683404290728693,0.5924131829404269
5,38,5,Y,Y,K,0,0.7350203300493068,0.5162759533830893,0.6743844934473756,0.585195618958659
6,38,6,Y,Y,K,1,0.75,0.5048226797830506,0.7075792796827477,0.5501537551625985
7,38,7,Y,Y,K,0,0.7289084420195545,0.5065583367393686,0.7449530809198566,0.5671702905932089
8,38,8,Y,Y,K,0,0.6993933623847395,0.5029453470422084,0.75,0.6111426537658412
9,38,9,Y,Y,K,1,0.6711911375113193,0.5047368542554685,0.7440147538631965,0.6286629368504526
10,38,10,Y,Y,K,1,0.75,0.4990582101106558,0.7401174008190327,0.6434886734615508
11,38,11,Y,Y,K,0,0.75,0.5248035056123721,0.748877666398048,0.6574643094043762
12,38,12,Y,X,D,1,0.75,0.5304995132239764,0.7286787581823988,0.710311217630416
13,38,13,Y,Y,K,1,0.75,0.5767014011892441,0.7322300134953483,0.6591494580208828
14,38,14,Y,Y,K,1,0.7158374491419192,0.581072251025852,0.75,0.6639838114874642
15,38,15,Y,X,K,1,0.75,0.550594856292422,0.75,0.6672593085671468
16,38,16,Y,X,K,0,0.702372648411782,0.5964841764485139,0.7213389877925827,0.6655863654171774
17,38,17,Y,Y,K,1,0.7366451931576251,0.6322119905094512,0.7094732109763581,0.7013227999743935
18,38,18,Y,X,K,1,0.7223033108426341,0.6298506515968114,0.712762169827027,0.7266579883467673
19,38,19,Y,Y,K,1,0.724163070649325,0.6350921977050629,0.6727418203692618,0.7381480587258868
