,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,22,0,Y,Y,K,0,0.5813950923531082,0.6717147734311761,0.6635409756311597,0.3964795891282007
1,22,1,Y,Y,J,1,0.5732498324506494,0.6593868671694186,0.681419238652429,0.43714598511344466
2,22,2,Y,Y,J,0,0.5594647900821421,0.6868619613331436,0.6540812855234623,0.4675843181684848
3,22,3,Y,Y,J,0,0.5878023403996838,0.6706031874930527,0.647663969902914,0.4759711432843384
4,22,4,Y,Y,J,1,0.6187010926954322,0.6815961659332124,0.6083204155703819,0.4575898911858516
5,22,5,Y,Y,J,1,0.6387635631905225,0.7085106903922931,0.6308157765814792,0.4599108433991966
6,22,6,Y,Y,J,1,0.635885290777291,0.6810282095090897,0.6499716694717328,0.46080251175087383
7,22,7,Y,Y,J,1,0.638575577725733,0.6626860335160984,0.6820452010920601,0.47328841051254184
8,22,8,Y,Y,J,0,0.6087253173653927,0.5943950115971613,0.6473791148776461,0.46491237460423174
9,22,9,Y,X,F,0,0.5813049852029323,0.5733778842845388,0.654580098337104,0.47905816698872694
10,22,10,Y,X,F,1,0.5979147094896491,0.5967470375512562,0.6349956019894177,0.4389138595265652
11,22,11,X,Y,K,1,0.5576276449666666,0.5918039975375434,0.6290912478343906,0.4211985712105448
12,22,12,Y,Y,J,1,0.5432427265400123,0.5987767110265646,0.6395834115244555,0.40612136647289515
13,22,13,Y,Y,J,1,0.5885606930233115,0.5695283706503206,0.6249032217340439,0.3752892947952056
14,22,14,Y,X,D,0,0.6102632407373179,0.6298699274348419,0.5701224024780503,0.3538328451516966
15,22,15,Y,X,F,0,0.6338564495956821,0.6349948141019153,0.615279603995258,0.3511165720450827
16,22,16,Y,X,F,1,0.6584809374721721,0.6539169977773925,0.5802905467716867,0.35272209254048387
17,22,17,Y,Y,J,0,0.6386572086491727,0.589410594695718,0.5382664019286958,0.38065249851871663
18,22,18,Y,Y,J,0,0.5915963512447918,0.565765519360933,0.5037850813296629,0.3764405567657316
19,22,19,Y,Y,J,1,0.5874402507974416,0.5780134506359601,0.5177137410663911,0.36642017679923405
