,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,39,0,Y,Y,J,0,0.3349205572545432,0.28619088831492484,0.5024228995785602,0.46200954090213636
1,39,1,Y,X,D,0,0.29911992609083454,0.2988194066140042,0.49182613943088155,0.5071948602886973
2,39,2,Y,Y,K,0,0.308428929460164,0.2809969967718588,0.5280823750044907,0.518850294127415
3,39,3,X,X,F,1,0.33379743618184715,0.25,0.5386277765216275,0.5225180505351289
4,39,4,Y,X,F,0,0.35595549485828826,0.25,0.5770525257886622,0.5228838864791635
5,39,5,X,X,F,0,0.3655774240756478,0.25,0.607046201224324,0.5001873023817073
6,39,6,X,X,F,0,0.3618263308148736,0.25,0.6052790378393044,0.49385854492770076
7,39,7,X,X,F,1,0.3805269498782352,0.2612804567475803,0.6036155319464238,0.5323570229546957
8,39,8,X,X,F,1,0.4039735453898667,0.2738304791610026,0.6012142688420095,0.5419394006527534
9,39,9,Y,X,F,1,0.3750568404316494,0.3054716355926071,0.5773304243950138,0.5330222954054304
10,39,10,X,Y,J,1,0.3690284632695957,0.319176589444669,0.5861046916129778,0.45557447264573
11,39,11,X,X,F,0,0.34191960049202946,0.3095578477727321,0.571961578972531,0.4554546276424107
12,39,12,Y,Y,K,0,0.3245196508123677,0.28841198018965974,0.5643927290643143,0.4357123650915466
13,39,13,X,Y,J,0,0.3427805853565757,0.2814115867646655,0.5238916713221763,0.43170930604491836
14,39,14,X,X,F,0,0.35569241136082,0.29805053252668323,0.5403146045285303,0.43540614615168016
15,39,15,X,Y,J,1,0.34224395322009976,0.28636204612033667,0.5749987313331755,0.4203804918395441
16,39,16,X,X,F,0,0.32584798364618317,0.3085844943576386,0.5696770864137463,0.44826628133169166
17,39,17,Y,Y,K,1,0.33313623783250157,0.348887597349289,0.5916528280962083,0.45756675778209377
18,39,18,X,X,F,0,0.3295357477694451,0.4048203836624331,0.56730438700277,0.41757320496819256
19,39,19,Y,Y,J,1,0.35757690860030783,0.41709962137976186,0.6153606026288092,0.4421212821070394
