,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,43,0,Y,X,F,1,0.6953500932623655,0.6941403507410913,0.5397523634188213,0.5768843191559988
1,43,1,Y,X,F,0,0.7390562943419464,0.7140802523873422,0.5640747380633088,0.5801228967522841
2,43,2,X,X,D,0,0.7160924414755644,0.6968008714179577,0.5670340490801472,0.5655962900933873
3,43,3,Y,X,D,1,0.7132826554911019,0.6799657726393232,0.5413596667265742,0.5710393872853607
4,43,4,Y,Y,K,0,0.723945591324948,0.7102814732632062,0.5374699491097878,0.5784802984965699
5,43,5,Y,Y,K,1,0.7193678401312902,0.6894501083620385,0.5018912021626588,0.6044080421146404
6,43,6,X,X,F,1,0.7261064279703479,0.6950275772017825,0.5093517808432263,0.6645680704100088
7,43,7,X,Y,K,1,0.7131263104052881,0.7330939422864976,0.5132888991401844,0.642185606262948
8,43,8,X,X,F,0,0.6959692157721693,0.6978710971688805,0.5260654112830274,0.6332454055985949
9,43,9,Y,X,F,1,0.6947929773115848,0.6710746500504791,0.5340736055772062,0.6394062535168478
10,43,10,Y,Y,K,0,0.7274589498994078,0.6962605209726015,0.5443883953474655,0.6120392697754292
11,43,11,Y,Y,K,1,0.7056833308244691,0.6975378268941621,0.580319068961931,0.6086825920511921
12,43,12,Y,Y,K,1,0.7388364301813153,0.7224426473807879,0.591873356105553,0.6252456241873737
13,43,13,Y,Y,K,1,0.7492261715603407,0.7101296615377835,0.5645079032258677,0.6589669334899843
14,43,14,Y,Y,K,1,0.7485169129450037,0.7287474723696863,0.5515537237588886,0.7099385284059003
15,43,15,Y,Y,K,1,0.7048631565542609,0.75,0.5768486410688183,0.6882957029825083
16,43,16,Y,Y,K,1,0.6722324403419123,0.75,0.608792522122906,0.6986439434048836
17,43,17,Y,Y,K,0,0.6427656763364272,0.75,0.6241968982619691,0.6716872735061818
18,43,18,Y,Y,K,1,0.6642086838043981,0.75,0.6469932439043359,0.6994586424609757
19,43,19,Y,Y,K,1,0.6399466835774968,0.7215803098491482,0.6523708266097225,0.6817007672377984
