,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,42,0,X,X,D,1,0.3869276281453674,0.3855190707631443,0.39662209002312565,0.3328878343203831
1,42,1,Y,X,D,0,0.40053081158630793,0.38696887094043486,0.3910275404544761,0.2914099184173509
2,42,2,X,Y,K,1,0.4147729031571238,0.3518031078188758,0.3819211712057027,0.2649920470470003
3,42,3,Y,Y,K,0,0.42563670206243803,0.3561982453637157,0.41283759617794463,0.2768780135636674
4,42,4,Y,Y,K,1,0.40403539458890614,0.3465927734479615,0.40739251463105414,0.2870100360733367
5,42,5,Y,X,F,1,0.37345999828447507,0.34821640306284196,0.3914339301384988,0.27890034039450745
6,42,6,Y,Y,K,0,0.33821770438561255,0.3424684515734848,0.41886006807188325,0.3042922964861929
7,42,7,X,X,D,0,0.3450357106831138,0.3766373573238399,0.417848359884773,0.2678102646143679
8,42,8,Y,X,F,0,0.3740781591341076,0.4014695542765857,0.4624312419896196,0.28720643348501257
9,42,9,Y,Y,K,0,0.36603379612752823,0.404145357634676,0.4684173533077299,0.29649115428622697
10,42,10,Y,X,D,1,0.34764320154439127,0.36656936026327624,0.47804040348028415,0.2932286995564749
11,42,11,Y,Y,K,1,0.31656207109125784,0.3646515491951268,0.4853923811634004,0.3059609228391108
12,42,12,X,Y,K,1,0.28150797404497313,0.3719861369739676,0.5318872132773654,0.3534014566523545
13,42,13,Y,Y,K,1,0.25,0.36785426734122106,0.5707520176346548,0.3616041604722687
14,42,14,Y,Y,K,0,0.25,0.33833895522638113,0.5538333019349623,0.3499520908363177
15,42,15,Y,Y,K,1,0.26712558618969473,0.3065747178966023,0.5629119883363459,0.3559132477656642
16,42,16,Y,X,D,0,0.28041821450706744,0.30079982301191815,0.5404144353271763,0.3951231576889845
17,42,17,Y,Y,K,1,0.2814522041851515,0.28529996821793707,0.5351429293359666,0.3774929711033426
18,42,18,Y,Y,K,1,0.30637430993527565,0.3152257568694148,0.5618202931275699,0.43765895445639713
19,42,19,Y,Y,K,1,0.25,0.3095285594406935,0.5514718320864146,0.4253079387112066
