,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,26,0,Y,X,D,1,0.6460971933725095,0.3717254216318024,0.7164904064106054,0.5518608269562344
1,26,1,X,Y,J,0,0.6418201342728286,0.3699841367324521,0.7021193578379258,0.5855670584325974
2,26,2,Y,Y,K,1,0.6103595447193688,0.34936484574577154,0.6686671591007508,0.5980817338545357
3,26,3,Y,Y,K,0,0.6109807776707301,0.3623400252318923,0.7170375545157618,0.5562321071998333
4,26,4,X,Y,K,1,0.6343932871992412,0.3377268660481982,0.7254859042514434,0.6065038616127137
5,26,5,Y,Y,K,1,0.6121607304450396,0.3623294483099479,0.6953763979843437,0.6192664496919101
6,26,6,Y,Y,K,1,0.5577379024167013,0.36430271033394324,0.6364357608998097,0.6170138164684776
7,26,7,Y,Y,K,0,0.5433577878085419,0.3823291062389432,0.6914044912828418,0.6035984275038303
8,26,8,X,Y,J,0,0.5431963673281387,0.40982542190732074,0.69206111612889,0.5518637662763896
9,26,9,Y,Y,K,1,0.5148518688508927,0.3746375721850238,0.659569934479063,0.516842828796382
10,26,10,Y,Y,K,0,0.5056003763504339,0.3505123629704766,0.663019630102764,0.5288069708502776
11,26,11,Y,Y,K,1,0.503340192163808,0.2504031873573358,0.6492457217952434,0.5561483502840653
12,26,12,Y,Y,K,0,0.43425219887471406,0.25,0.621685283967404,0.5376344687568688
13,26,13,Y,Y,K,1,0.41030181630710677,0.2582109833419512,0.651890294464343,0.5517190412842168
14,26,14,Y,Y,K,1,0.40799895771225514,0.30541166849442886,0.663765919692763,0.5731344819739306
15,26,15,Y,X,D,1,0.40829662579707937,0.3005041673532231,0.6761512334712493,0.5835909727704325
16,26,16,Y,X,D,0,0.4399581653482565,0.2560224126937688,0.644985962972477,0.5661990413439694
17,26,17,Y,Y,K,1,0.3915168565808784,0.25,0.6580328038287816,0.5471083507613569
18,26,18,Y,Y,K,0,0.3667618676157714,0.25,0.6988528732761966,0.5176550334838474
19,26,19,Y,Y,K,1,0.3434269018169502,0.2535419984604355,0.7200038556147156,0.48272390748495825
