,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,6,0,X,Y,J,0,0.30308674917796663,0.30244895195472477,0.4417536623622753,0.4355829942492748
1,6,1,Y,X,F,0,0.35463759635126835,0.31664911540028184,0.4492521628745985,0.467070433968487
2,6,2,Y,Y,K,0,0.3431585531088685,0.2867851186009687,0.4972244936799794,0.4323575020494702
3,6,3,Y,Y,K,0,0.35539723379618277,0.3339673108321488,0.47647877022246393,0.43068383712059927
4,6,4,Y,Y,K,0,0.362169382147891,0.34334839005073936,0.5000187771145964,0.4344665728214976
5,6,5,Y,Y,J,0,0.40638801517614087,0.3469247418106813,0.493608505672729,0.41240441251474225
6,6,6,Y,Y,K,1,0.3975616404963657,0.3712676309992779,0.4510708181809319,0.4075922490150161
7,6,7,Y,Y,K,1,0.4015415846924854,0.4059923215987307,0.45032882726988355,0.40694370241472816
8,6,8,Y,Y,K,0,0.3839102090435147,0.4013927847948257,0.46510197276623605,0.431349802044847
9,6,9,Y,Y,K,0,0.37910430685102625,0.40828023483764503,0.46567587995803184,0.4026012762791372
10,6,10,Y,Y,K,0,0.35813098998425685,0.40512162685685243,0.45488244575102443,0.3584027114738421
11,6,11,Y,X,F,0,0.3891744951946471,0.4233163182218476,0.4730146449282379,0.3709815928847268
12,6,12,Y,X,D,0,0.41304586650840536,0.4204868553660506,0.5038411121339655,0.3552488651578548
13,6,13,Y,Y,K,1,0.40968782113004676,0.4384294071981514,0.5454417244824962,0.38031915299910923
14,6,14,Y,X,F,1,0.4169026882475029,0.4602045415778391,0.5279925043271223,0.32784364685234435
15,6,15,Y,Y,K,0,0.41282480694249196,0.4587768278309799,0.5554193577813513,0.3651058874762673
16,6,16,Y,X,F,0,0.45107528471038244,0.4668182024406043,0.5916190021784853,0.3395427116584093
17,6,17,Y,X,F,0,0.44789185122266734,0.44521787025169673,0.5953905617046142,0.32059415847485395
18,6,18,Y,Y,K,0,0.47864502264124786,0.46443146117837086,0.5969759289463107,0.31772363758443495
19,6,19,Y,X,F,1,0.4682752204949749,0.45490606156002,0.5927117730383397,0.30186102507482565
