,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,28,0,Y,Y,K,1,0.2748021046503687,0.6783696132104267,0.478361307782399,0.7096684387674403
1,28,1,Y,Y,K,1,0.27468490323311234,0.6739573728561628,0.48300187166724673,0.6956915148570426
2,28,2,Y,Y,K,0,0.30378628297795957,0.7033489275130679,0.44708695417909394,0.7201492502389526
3,28,3,Y,X,F,1,0.29272816428850645,0.717273611659693,0.42829861353854726,0.7259700091146487
4,28,4,Y,X,F,0,0.2675359081763004,0.6918110400153114,0.42560431205246924,0.75
5,28,5,Y,Y,K,1,0.25,0.6668384949690145,0.45161506180966005,0.75
6,28,6,Y,Y,K,1,0.25,0.6824531384017439,0.4529174879497988,0.7470417996353264
7,28,7,Y,Y,K,1,0.2545867438269425,0.6822280044476234,0.4303471406361674,0.7479110819176824
8,28,8,Y,Y,K,0,0.25,0.6793825997559931,0.43436957693343087,0.75
9,28,9,Y,Y,K,1,0.2756690766561601,0.6567556682253367,0.45324100006675144,0.75
10,28,10,Y,Y,K,1,0.28923260447286225,0.6574150053838083,0.43939928804113015,0.7072663448666496
11,28,11,X,X,F,1,0.2797079888595936,0.6424133245161064,0.4593542824749148,0.7449748813242808
12,28,12,Y,X,F,1,0.2988699421309584,0.6395404537114984,0.43227435075849396,0.7240573323766386
13,28,13,Y,Y,K,1,0.2804475854314704,0.6438391116697252,0.44583103543033903,0.7357859062757744
14,28,14,Y,X,F,0,0.30582887937820596,0.6091597169376961,0.4289739103304404,0.7173828428204391
15,28,15,Y,Y,K,1,0.3233369495131729,0.6242021866131521,0.4622545404023245,0.6758942614171393
16,28,16,Y,Y,K,1,0.302000829222053,0.6223214545471212,0.46565512125849096,0.6506092389149569
17,28,17,Y,Y,K,1,0.27390388759790807,0.6071094372038511,0.4773090866218854,0.6403669751049463
18,28,18,Y,Y,K,1,0.31348494551962675,0.5883382927308286,0.5048801273520888,0.6655898717015314
19,28,19,Y,Y,K,0,0.3210956997884734,0.6000277489973757,0.4790825074755128,0.6657563319646049
