,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,33,0,Y,Y,J,0,0.3138864291181216,0.31220288755390535,0.2625696043244115,0.5640127683054503
1,33,1,Y,Y,K,1,0.28435077698831496,0.2841839662885265,0.2750993129744206,0.5306067562615441
2,33,2,Y,Y,K,1,0.2826473119829947,0.3101847192478295,0.2969466179908168,0.527485410150536
3,33,3,Y,Y,K,1,0.2600057240121267,0.28846884309296245,0.30844475957139744,0.5450447007870339
4,33,4,Y,Y,K,1,0.29768149121732346,0.28010143646846597,0.2818856110605423,0.5918051988878448
5,33,5,Y,X,D,0,0.2896542083131625,0.2612488174542039,0.3324529083734724,0.6133266961502846
6,33,6,Y,Y,K,1,0.34106469035842923,0.27176610274814006,0.3109697329526793,0.5969499472936964
7,33,7,Y,Y,K,1,0.3441192436899293,0.25,0.3050176507468105,0.5972782627911984
8,33,8,Y,Y,K,0,0.342289765734951,0.25,0.283244642797762,0.6013565293944474
9,33,9,Y,Y,K,0,0.37327333862442796,0.25227821037679243,0.25,0.5970577028877838
10,33,10,Y,X,F,0,0.34990764886778913,0.265240505719583,0.25,0.5564128903769516
11,33,11,Y,Y,K,1,0.3502834439659455,0.25,0.3072403867813278,0.5123879338565217
12,33,12,Y,Y,K,1,0.3514776313141296,0.250858488623794,0.27866999021260186,0.5353591613590931
13,33,13,Y,X,F,0,0.3041529352569041,0.25,0.2664738452567864,0.5663934286188939
14,33,14,Y,Y,K,1,0.3287660792481484,0.3082656513202561,0.3182735602049126,0.5486953517218904
15,33,15,Y,Y,K,0,0.37053197075954386,0.3332006203901332,0.32094295056959726,0.5183313130890199
16,33,16,Y,Y,K,0,0.40477858412629375,0.334618064199515,0.30689680570816497,0.544861113046311
17,33,17,Y,X,D,1,0.3574279926522213,0.3633130054937384,0.3118412946614651,0.5182984361010268
18,33,18,Y,X,D,0,0.3751130252740094,0.3944824013349675,0.30377887688326954,0.497547666533914
19,33,19,Y,Y,K,0,0.38042880712172056,0.38290710229687197,0.28877356558158185,0.5305032604864246
