,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,57,0,X,X,F,1,0.4382191974233574,0.42216746656896326,0.6123911922111354,0.3245132609418721
1,57,1,Y,X,F,0,0.4258663574106257,0.4273853763613376,0.6011506050015066,0.36680831954211346
2,57,2,Y,Y,J,1,0.39437669414413146,0.44035275181766764,0.6078676567368175,0.2912473584943904
3,57,3,Y,X,F,1,0.36042328861844736,0.42028052112934516,0.5919049519893004,0.3009200151482627
4,57,4,Y,X,F,0,0.3752646283292619,0.3891899941146652,0.6579701772124704,0.2977302979423978
5,57,5,Y,Y,K,0,0.3979747277460659,0.34475999216999675,0.6398622700745618,0.3020459886075315
6,57,6,Y,Y,J,0,0.4365512448289578,0.34430750149039174,0.5987186601643554,0.255699421869076
7,57,7,X,X,F,1,0.43283887406314775,0.3394988654381581,0.5871574854992639,0.25339951711669784
8,57,8,X,X,D,0,0.411547096987488,0.31314818884217777,0.5798844230076796,0.25
9,57,9,Y,Y,K,0,0.46520878129343735,0.3014407030308218,0.5708973698979565,0.2610932500414939
10,57,10,X,Y,J,1,0.4545985429736285,0.36259226518048093,0.534525402444906,0.2674348192643575
11,57,11,X,X,F,0,0.4708701580691887,0.4009553647509546,0.5266040059346895,0.28717166170321795
12,57,12,Y,Y,K,0,0.48013599691787534,0.42797601924755574,0.5333947287889536,0.25
13,57,13,X,X,F,1,0.4747030313074415,0.49294953305497435,0.5800984894917328,0.2756839063760024
14,57,14,Y,Y,J,1,0.4964378102732386,0.5144528982787748,0.562272726825503,0.28710457095497355
15,57,15,Y,X,F,0,0.4770855680577651,0.5465791970270177,0.5647092779976856,0.2684109359531138
16,57,16,Y,Y,J,0,0.4971415027088977,0.5069059489294874,0.5316529208996778,0.2635906199546171
17,57,17,X,X,F,0,0.5007511345038796,0.5238099600437123,0.5176862915892186,0.2645357006713835
18,57,18,Y,X,D,0,0.48843335600847,0.5082889668068018,0.4899881783761951,0.3058795577765805
19,57,19,Z,Y,J,0,0.4907728173486382,0.4969569453173213,0.45443496805399075,0.3007999892447108
