,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,32,0,X,X,D,0,0.5860959089885891,0.5623275224553257,0.45646496217339816,0.42988833496251805
1,32,1,Y,Y,K,0,0.5981406239314531,0.5392186018464331,0.4726892533974303,0.4803984365491769
2,32,2,Y,Y,K,0,0.5940437720020716,0.5774841343600957,0.43554319194650604,0.4585296230258292
3,32,3,Y,X,F,0,0.6218678565190785,0.5917256779130635,0.4765347009540403,0.4435464234743028
4,32,4,Y,X,F,0,0.6377746456927678,0.5871864277257245,0.44957328507685745,0.44065650748360247
5,32,5,X,X,F,1,0.5799883962395462,0.5730181899734507,0.4581550695739201,0.43678747200527324
6,32,6,Y,Y,K,1,0.5674656416648557,0.551858237166869,0.42120451721115254,0.4600025993842877
7,32,7,X,Y,K,1,0.520861748199309,0.5785937838332845,0.40734637129262524,0.45655905375347755
8,32,8,X,Y,K,0,0.5320475077403344,0.5410265000152354,0.3918668989182144,0.47931921836328645
9,32,9,X,Y,J,0,0.5087760231052925,0.5397277801824618,0.37298689778283756,0.46679659524611083
10,32,10,X,X,F,1,0.49977728789244535,0.5748767642958682,0.37176836411898057,0.4501624435342294
11,32,11,X,X,F,0,0.5120240620602116,0.5412083956303476,0.3892549220416466,0.43571853335678734
12,32,12,Y,Y,K,0,0.5382753488941183,0.5386431541578703,0.3789226814222091,0.4382557429455668
13,32,13,X,X,D,0,0.5051911307875212,0.5665910494850364,0.36109816358111113,0.41182313692971456
14,32,14,Y,X,F,1,0.5664585428713108,0.5845778324556071,0.3667238428446611,0.4152067654471161
15,32,15,X,X,F,1,0.560980513397564,0.5892710630459856,0.3547912939156822,0.3565788098240316
16,32,16,X,X,F,0,0.6148337586220884,0.5438036399783053,0.36190796210390797,0.34132294755219283
17,32,17,X,X,D,0,0.6419210062909783,0.5154995227508368,0.31919285456890656,0.3338038288001159
18,32,18,X,X,F,0,0.622629695219407,0.4651378990318973,0.3207900300214979,0.3453282512293252
19,32,19,Y,Y,K,1,0.6770546420585375,0.4990904773355378,0.27221995061163573,0.3327451089735195
