,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,7,0,Y,Y,K,1,0.6814579240822065,0.6834758207621026,0.615455056461535,0.6823944823095311
1,7,1,Y,X,F,1,0.704412837828161,0.6714543015178536,0.6156004049909397,0.6547430733631906
2,7,2,Y,Y,K,1,0.7217632014898114,0.6518834233358228,0.5801461320208213,0.6492306600652272
3,7,3,X,X,D,1,0.75,0.6318864538436061,0.5669005995698029,0.6449424440624102
4,7,4,Y,X,D,1,0.75,0.6257613502048419,0.5489018631715782,0.681953981759034
5,7,5,Y,X,D,1,0.7141437212632269,0.6104580719882399,0.5859911440138822,0.6972888464561172
6,7,6,Y,X,F,1,0.7250598641035407,0.5961213245997891,0.5794756164149317,0.7181443852736333
7,7,7,Y,Y,K,0,0.7256062684125019,0.5644626486307341,0.5750141921320879,0.7213938076991249
8,7,8,Y,Y,K,1,0.721200386461332,0.6052048403174233,0.5512160494127979,0.7239741327599344
9,7,9,Y,Y,K,1,0.7203765327321435,0.5583363024306608,0.552500063649549,0.70758318284714
10,7,10,Y,X,F,1,0.682932273632529,0.5418931259979157,0.5518204022709965,0.75
11,7,11,Y,Y,K,1,0.696148779737937,0.5108501648503224,0.6049281126799501,0.7126584664440795
12,7,12,X,X,D,1,0.6927449526450867,0.5275918265937882,0.5891120058101107,0.737706980442269
13,7,13,Y,X,F,1,0.6884635127497376,0.5452473576814736,0.6001207282991912,0.6700718313094065
14,7,14,Y,Y,K,1,0.7154589907979404,0.5723187020085608,0.6377938811637686,0.659745164890181
15,7,15,X,X,F,1,0.75,0.5456830125827196,0.6564915860999097,0.6593625081210841
16,7,16,Y,X,F,0,0.75,0.5677639617618272,0.6217742458814797,0.6486951254177398
17,7,17,Y,X,F,0,0.6623907628082921,0.5673670155911749,0.647314065672763,0.6197001847730471
18,7,18,Y,X,F,1,0.6995615301395497,0.5740365025800337,0.6481124867106633,0.586925695606162
19,7,19,Y,X,D,1,0.7188404089449043,0.5966191964430567,0.6362828361341955,0.6103840013882119
