,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,13,0,X,X,D,0,0.278090862142091,0.6130599869209679,0.3281121022453651,0.31399065615261607
1,13,1,Y,Y,K,1,0.31538905437024156,0.5932980650298065,0.338469536809133,0.30834269414094745
2,13,2,Y,Y,K,1,0.30828616362890054,0.6326501292754576,0.30867472574116384,0.27506066329001155
3,13,3,Y,Y,K,1,0.3273708582307086,0.6618783585657306,0.2860757642971704,0.27048536934718304
4,13,4,Y,X,D,1,0.3778768753456629,0.6655091542433079,0.3016671325740876,0.25
5,13,5,Y,Y,K,0,0.3670704894680219,0.6642087207879457,0.3044578389856332,0.25352059849105424
6,13,6,Y,Y,K,0,0.3028641621725836,0.6801978741182909,0.31569681241253233,0.2558051008495722
7,13,7,Y,Y,K,0,0.30264001369957255,0.6434197414409865,0.3234737612049667,0.2809650713441267
8,13,8,Y,Y,K,0,0.29225024590068394,0.6659344568810893,0.32398849312038047,0.2753650308566694
9,13,9,Y,Y,K,1,0.28945038814349683,0.6581465047204723,0.30284569857049903,0.3136300781313737
10,13,10,Y,Y,K,0,0.2742189375111982,0.6576857785167235,0.2924192075700285,0.3671145794179446
11,13,11,Y,Y,K,1,0.2862886103374221,0.692509858906181,0.3372499659907241,0.34736143665094416
12,13,12,Y,Y,K,1,0.29954896311743456,0.7082953028402532,0.30229287108033587,0.3286205290529428
13,13,13,Y,Y,K,0,0.27862250701803365,0.704821732067482,0.2691358773220707,0.3387551884355493
14,13,14,Y,Y,K,1,0.2897567784733549,0.7132777224154176,0.28857790013602996,0.4028709139571937
15,13,15,Y,Y,K,1,0.30313830542152564,0.7333459495467206,0.2750398902489116,0.4007576605959707
16,13,16,Y,X,D,0,0.30671986171110494,0.75,0.2715684452265411,0.42976042307679024
17,13,17,Y,Y,K,0,0.33226235726330233,0.75,0.2516058835519741,0.42162468629396443
18,13,18,Y,Y,K,0,0.3098416399284975,0.7011198883827465,0.25017216382284596,0.42975534058388876
19,13,19,Y,Y,K,1,0.30362582516116265,0.696003771548733,0.25,0.42637030946374455
