,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,9,0,X,X,F,0,0.5936491727367617,0.2544417595823792,0.5921020784565312,0.6410517449013438
1,9,1,X,X,D,1,0.5328104935547724,0.2648207935760031,0.5721983586227918,0.5985359791605247
2,9,2,Y,X,F,1,0.510789015773225,0.25966793399135446,0.578649997882128,0.6243484289486846
3,9,3,Y,Y,K,1,0.4946638008541829,0.25,0.589042695826152,0.5845485139003654
4,9,4,Y,Y,K,0,0.5030638953431725,0.29514036507986524,0.5942463155879978,0.5707744708595041
5,9,5,Y,Y,K,0,0.5055787435933664,0.28876695157450477,0.610820306521404,0.5126703430928748
6,9,6,Y,Y,K,1,0.5242963756507242,0.25,0.6439841832388734,0.5081890920542516
7,9,7,Y,Y,K,0,0.44372212954159446,0.25,0.6704738757296753,0.519114094230427
8,9,8,Y,Y,K,1,0.4817196772708964,0.26924478131025203,0.6906955237032973,0.557867823864544
9,9,9,Y,Y,K,0,0.5181618851105169,0.2835906212099104,0.7369814733144648,0.5056614999797518
10,9,10,Y,Y,K,0,0.5288238689105744,0.27590619274680783,0.75,0.5294931060871627
11,9,11,Y,Y,K,0,0.5287142364708417,0.26268565302209973,0.743847356101973,0.5460043144878153
12,9,12,Y,Y,K,1,0.5160877859540974,0.25,0.7246269357879177,0.5108566368336778
13,9,13,Y,Y,K,0,0.5207183297773549,0.26971978845725153,0.7251994492669351,0.5272017528545219
14,9,14,Y,Y,K,1,0.5244127913832183,0.31365898247049234,0.7036834167513986,0.5580795507803263
15,9,15,Y,Y,K,1,0.49594911104675266,0.2863487715671004,0.7079034326753629,0.5460816167768574
16,9,16,Y,Y,K,0,0.52086995206373,0.28812225198691516,0.6391811322359571,0.5666009150244607
17,9,17,Y,Y,K,1,0.5018791642124236,0.25,0.610584515926496,0.5588511757201929
18,9,18,Y,X,F,0,0.5211898307891708,0.27774612022434275,0.5776337569924602,0.5465942608354109
19,9,19,Y,X,D,0,0.5264177012301491,0.302358358825858,0.5831164951444687,0.5329365113999193
