,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,0,0,X,Y,J,1,0.6416493508394552,0.37342326329963427,0.6752021795400991,0.6203302116986593
1,0,1,Y,Y,K,1,0.6531757012840632,0.39150539453434463,0.6364606344782436,0.6489074320645546
2,0,2,Y,Y,K,1,0.6726554038026475,0.40068146645630626,0.6225453828586042,0.6477421945637476
3,0,3,Y,Y,K,1,0.6403237207793135,0.3909137944988235,0.6078558211028358,0.6421040148056031
4,0,4,Y,X,F,0,0.6449629031097373,0.4211691277826018,0.5952918087073353,0.6416020419353791
5,0,5,Y,Y,K,0,0.6609450651743501,0.42140223428695267,0.5813396438896327,0.6759288941363203
6,0,6,X,X,D,1,0.7133310934284286,0.41852885586081534,0.5877307494025135,0.6951463908928294
7,0,7,Y,Y,K,1,0.721147463235591,0.4559310492632968,0.5557756060672858,0.6868553061155496
8,0,8,Y,X,F,0,0.7356681982713658,0.47981890136896943,0.6148287099081686,0.6770231418250635
9,0,9,Y,X,D,0,0.75,0.4679493290735874,0.6094740233918287,0.6479384547743636
10,0,10,Y,Y,K,1,0.7031328736221745,0.45914689507500667,0.5881896281296571,0.6551439941593739
11,0,11,Y,X,D,1,0.728886123775053,0.46363873009070583,0.6228447793660759,0.6148312554219602
12,0,12,Y,X,D,1,0.6974502826764255,0.42703767991451014,0.5945348764169291,0.6132801371125469
13,0,13,Y,Y,K,1,0.7169861204417193,0.4299886690737146,0.5933530894991688,0.6421623314469079
14,0,14,X,X,D,0,0.7194777527233124,0.43124374785337843,0.6038916424422283,0.6616593097036931
15,0,15,Y,Y,K,1,0.7169230526254715,0.3956877695125678,0.6633639340634937,0.6984852297781523
16,0,16,Y,Y,J,1,0.6878182872273872,0.36947119813914653,0.6637984178596609,0.7052357653348285
17,0,17,Y,Y,K,1,0.7356244245910916,0.41448288856275967,0.6871979681036693,0.75
18,0,18,Y,Y,K,1,0.7371364356787733,0.428828855378292,0.6583593577819243,0.75
19,0,19,Y,Y,K,1,0.7268416457076148,0.4124949178388535,0.6269684814025499,0.75
