,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,21,0,Y,Y,J,1,0.3114111650009496,0.6110816853347525,0.6368691186061539,0.2683674646419536
1,21,1,Y,X,D,1,0.27398836508291147,0.6026260812389076,0.6836338544033976,0.2973239279321327
2,21,2,Y,Y,J,1,0.2916391589207436,0.6178240798457031,0.6787745204346609,0.3076899994535623
3,21,3,X,X,D,0,0.2668964414763802,0.5779194634859729,0.6712687616461925,0.30212864364106223
4,21,4,Y,Y,J,0,0.2766054200815232,0.5647862491411573,0.6582595821945466,0.33097465197258075
5,21,5,X,Y,K,0,0.2578744642604239,0.5565137635066023,0.6453882260187096,0.3187417454839513
6,21,6,Y,Y,J,1,0.25993941670005927,0.564935193060082,0.6409932965879751,0.33398672985321654
7,21,7,Y,X,F,1,0.28992330975067243,0.5706509259406424,0.5830273424452657,0.3155296014827529
8,21,8,Y,Y,J,0,0.28181927322812156,0.5183092271127994,0.5776567758415319,0.2897064872944249
9,21,9,X,Y,K,0,0.254064245777327,0.5086718690738139,0.5978795180064416,0.2965625874895115
10,21,10,Y,Y,J,1,0.26400856552176477,0.47192471229275257,0.6285107746244708,0.28617031746346233
11,21,11,Y,X,D,1,0.27219528988041036,0.4247181588624796,0.629142643918439,0.29375084047258504
12,21,12,Y,X,D,1,0.3247711646523016,0.4002128329098894,0.650737861441733,0.29440797765775656
13,21,13,Y,Y,J,1,0.3103236082809962,0.40058373017062465,0.6228850206274918,0.28828964623255254
14,21,14,Y,Y,J,0,0.32682468224725353,0.39468474278781396,0.6063939707826225,0.3126243966835826
15,21,15,Y,Y,J,1,0.38699047935824993,0.3989257291135699,0.6175058691977773,0.3174507273709255
16,21,16,Y,Y,J,1,0.4018346582261995,0.40475596508479833,0.6117137267404952,0.33575594712799367
17,21,17,Y,Y,J,1,0.3486796621174316,0.37078818557062193,0.6216597260130738,0.3041940507391523
18,21,18,Y,X,F,0,0.34186225896462014,0.3154789047964185,0.6375083869151692,0.2849646775605584
19,21,19,Y,X,D,0,0.3347101542743793,0.3379199045534794,0.6455701110521163,0.28568767899733105
