,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,53,0,Y,X,D,1,0.571907157018646,0.7305296321704153,0.359229422643469,0.6871702634980685
1,53,1,X,X,F,1,0.5962087074591501,0.7353316493208121,0.3391350992267216,0.723615166137536
2,53,2,Y,Y,J,0,0.5870325086111772,0.7454472929244984,0.371326289173267,0.709591863580479
3,53,3,X,X,D,0,0.5613569374792355,0.7427799565738415,0.36827910460411306,0.7118055228529842
4,53,4,X,Y,K,1,0.5565898924480748,0.75,0.37412035212025496,0.7469193839803443
5,53,5,Y,Y,K,0,0.536290404852123,0.75,0.3190255009045077,0.7353171349028753
6,53,6,X,Y,K,0,0.5244369677035556,0.75,0.3231379754564574,0.71829433360214
7,53,7,X,X,D,1,0.515981955339282,0.75,0.3236117232285304,0.7361512997420907
8,53,8,Y,X,D,1,0.4847675975315746,0.7460961445227385,0.32548378311675197,0.7394210900903154
9,53,9,Y,Y,K,1,0.5131718575386773,0.75,0.3032799956172031,0.75
10,53,10,X,Y,K,1,0.4816548646357498,0.7124612066791322,0.3070408594942351,0.75
11,53,11,X,X,D,0,0.5104899756691729,0.7077700095969603,0.3105015024653562,0.75
12,53,12,Y,Y,J,0,0.5089483142077508,0.7229495998151355,0.31591440778256596,0.75
13,53,13,X,X,D,0,0.5221753196488743,0.6858125575696378,0.3304036892453175,0.747470643493598
14,53,14,Y,Y,K,1,0.5062501705237427,0.6820590677886449,0.3011319376234086,0.75
15,53,15,Y,Y,J,1,0.5271195916083345,0.672103561101728,0.2857484035429722,0.75
16,53,16,Y,X,D,1,0.5422645182799268,0.6751303424327071,0.25669673041158175,0.7326666358642874
17,53,17,Y,Y,K,0,0.5509039433818117,0.656583752758109,0.2595988761937411,0.7312896714028383
18,53,18,Y,Y,K,1,0.5532869697094774,0.6878510810184306,0.25,0.75
19,53,19,Y,Y,K,0,0.4991781259167605,0.664763405548029,0.25,0.75
