,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,13,0,Y,Y,K,1,0.3413458027921569,0.7017588562550591,0.4399952780470118,0.630126599533282
1,13,1,Y,Y,J,0,0.3101934990930785,0.7017763984852418,0.40783865294248034,0.6695064133018522
2,13,2,Y,Y,K,1,0.3218360181884148,0.6961517276142273,0.3713706084322552,0.6480756571672096
3,13,3,Y,Y,K,1,0.298310101549855,0.689423333381681,0.341539114672478,0.6362188897892098
4,13,4,Y,Y,K,0,0.33874679976977146,0.6737903661042123,0.4059694078841184,0.626952206030255
5,13,5,Y,X,D,0,0.35016537209279935,0.6986092959459091,0.41835613252631554,0.5911774016350626
6,13,6,Y,Y,K,0,0.34421198604771197,0.7249197108629427,0.41603976862935843,0.5860447512253273
7,13,7,X,X,F,1,0.30554240421075446,0.7442154533613647,0.43854713512477134,0.5888331702791696
8,13,8,Y,Y,K,1,0.32188081207077435,0.75,0.4649684520750511,0.5515803422908266
9,13,9,Y,Y,K,0,0.299667370647729,0.7420677956658588,0.41705394006170377,0.5614513339061717
10,13,10,Y,Y,K,0,0.2899684953410667,0.717060462287405,0.3574829693397516,0.5694136845200864
11,13,11,Y,X,D,0,0.26315032101810876,0.6830152521612296,0.40931086099561653,0.5782069181246408
12,13,12,Y,X,D,0,0.27069318361753714,0.6883413201378172,0.39242067388121504,0.6015232550927553
13,13,13,X,X,D,0,0.271249945696602,0.6535689032682607,0.43841503634595275,0.5922241144524742
14,13,14,Y,Y,K,1,0.27100008296346584,0.6849640155734842,0.47057097220591937,0.639242320648367
15,13,15,Y,X,F,1,0.28776679977069486,0.6816092470830268,0.4673315368017561,0.610872824484203
16,13,16,Y,Y,K,0,0.2988908653032338,0.6649981107805634,0.39888919579145765,0.5703180528702845
17,13,17,Y,Y,K,1,0.2902549858189913,0.6888043019724863,0.3884697639719481,0.580983496730996
18,13,18,Y,Y,K,0,0.3067077711874464,0.6452941548699943,0.37296561841373715,0.579078269188098
19,13,19,Y,Y,K,1,0.29928918564887214,0.6486202859827965,0.34390190288717376,0.6027887766250949
