,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,18,0,Y,Y,K,1,0.5999411184389953,0.5441075425818436,0.5241373890348597,0.4468689269105047
1,18,1,Y,X,F,1,0.6109919947135343,0.5471225056787782,0.47644386355207424,0.4818534921880776
2,18,2,Y,Y,K,0,0.5751491028395117,0.49338288334356706,0.4862046601147623,0.49936359929135227
3,18,3,X,X,F,0,0.572763686001771,0.4808364713891813,0.5390470179461299,0.5016727998021099
4,18,4,Y,Y,K,1,0.5601518717189635,0.5223120408034312,0.5272277775039949,0.4951870334203567
5,18,5,Y,Y,K,0,0.5590406514238317,0.5159184409116805,0.5193708522042879,0.47525810560341486
6,18,6,Y,Y,K,1,0.5619479482088638,0.5736090537282745,0.5180809189210079,0.5172336727247395
7,18,7,Y,Y,K,1,0.5350672401154479,0.5761014718392383,0.5272223002497273,0.5323068259082647
8,18,8,Y,Y,K,1,0.5604917633877848,0.5654914499417211,0.48306179906086794,0.553001831941441
9,18,9,Y,Y,K,0,0.5133742083997872,0.512808211738993,0.4741679168401933,0.5322532901024092
10,18,10,Y,Y,K,1,0.515220871475923,0.5370906684534292,0.5091628670961186,0.5680702400094564
11,18,11,Y,X,F,0,0.5033077205541329,0.561933024423735,0.5121781787789959,0.5896627199927537
12,18,12,Y,Y,K,0,0.45904416803244524,0.5859593576276042,0.490871800998747,0.5783989317585011
13,18,13,Y,X,F,1,0.4660234159695427,0.5376140006946583,0.5269839662487333,0.6043490736751584
14,18,14,Y,X,F,0,0.5466478801255827,0.5454298976204689,0.5071069200100623,0.5768354627790728
15,18,15,Y,Y,K,0,0.5697482220593517,0.5403602698731018,0.5300017317912957,0.6039593622811009
16,18,16,Y,Y,K,0,0.5647008114879283,0.5624220776108708,0.5023931535209157,0.5980580319421407
17,18,17,Y,X,F,1,0.573438576013618,0.5728785881602948,0.5029680909004343,0.5995810383294395
18,18,18,Y,Y,K,1,0.5816356780630743,0.5347746879536633,0.4695825595848862,0.6143776090176244
19,18,19,Y,X,F,1,0.5938210058471266,0.5477987908297081,0.44968427706589914,0.5970584713188504
