,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,19,0,Y,Y,J,0,0.5073081084008144,0.629398553243267,0.6381073172083076,0.7132179217884558
1,19,1,Y,X,D,1,0.5314789920369909,0.6184309805423089,0.6467541320671651,0.666471173815951
2,19,2,Y,X,D,1,0.5418790917629209,0.6495502946938663,0.6566012947259303,0.6469998474856948
3,19,3,X,Y,J,0,0.5245233683449175,0.671694114641725,0.6457307240331147,0.6509738040701225
4,19,4,Y,X,F,0,0.4952314155529166,0.6789841263732888,0.6700860214885443,0.6295611822296708
5,19,5,X,X,D,0,0.5363130459418779,0.6695363251236258,0.678350663749476,0.6262935232040369
6,19,6,X,Y,K,0,0.49493056768547106,0.6350544327713682,0.7097624376189656,0.6315690476612177
7,19,7,Y,Y,J,1,0.5201269925340002,0.6617426893464102,0.735467421886747,0.6034087359127924
8,19,8,X,X,D,1,0.5008193554653186,0.6856027229874023,0.7148244157532578,0.6132629706718231
9,19,9,Y,Y,K,0,0.4629521570899217,0.7152536766412929,0.7269475605251386,0.5990168263521495
10,19,10,Y,X,D,0,0.4714175168483247,0.75,0.7271452855148137,0.548457438647639
11,19,11,X,X,D,1,0.4474846057704344,0.7354016071700109,0.6879430689384723,0.5356739718685243
12,19,12,Y,X,D,1,0.45607461771397445,0.75,0.6841960274518625,0.5361512401526263
13,19,13,Y,X,D,1,0.4337701680853178,0.7084761737859965,0.64777109566539,0.5184545597289314
14,19,14,Y,X,D,0,0.45076734181667555,0.7349069014179112,0.6113381753165246,0.5134508544551606
15,19,15,Y,X,D,1,0.4627822098398653,0.7381543631789048,0.5992161598403668,0.5200548077130573
16,19,16,Y,Y,K,1,0.49104038032268904,0.7043186771222907,0.5888211136864263,0.5163097870686802
17,19,17,Y,Y,K,1,0.48239856337284726,0.709659839310414,0.5893516927582132,0.4831109102607258
18,19,18,X,X,D,1,0.527652210588921,0.7165474464129475,0.6350057518955878,0.4596407873035059
19,19,19,Y,Y,K,0,0.5654095220279312,0.7306704912667545,0.6124141428317921,0.4660979554318262
