,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,15,0,X,Y,J,1,0.2579757251726686,0.4732886296746188,0.7394950217987648,0.6881587689971851
1,15,1,Y,Y,K,1,0.25,0.47534377214660634,0.7317404839515367,0.6695404319598365
2,15,2,Y,Y,K,1,0.26689463552885745,0.49628813583829173,0.75,0.6654099783116115
3,15,3,Y,X,F,1,0.25,0.4967298154224834,0.7327748126711566,0.6896606466521175
4,15,4,Y,Y,K,1,0.2902389514043875,0.5009388931436803,0.7234007439000092,0.6614192191269793
5,15,5,Y,X,F,0,0.32820587688074493,0.49058833859114964,0.7257136894481248,0.6304421100303755
6,15,6,Y,Y,K,0,0.32606910348284995,0.4644871141626563,0.7164976147787626,0.6377916666125776
7,15,7,Y,X,F,0,0.31651156890609433,0.46872800343767645,0.75,0.5804791405694205
8,15,8,Y,Y,K,1,0.30676949179188673,0.42893408078748263,0.75,0.6100721207189685
9,15,9,Y,Y,K,1,0.31810681883515857,0.46096192524948953,0.75,0.5955038866078316
10,15,10,Y,X,D,0,0.304417754715885,0.47683137923435354,0.7407553939635777,0.6431051071020397
11,15,11,Y,Y,K,1,0.3253294902775308,0.5239439813065412,0.7484068528327243,0.6364435425319498
12,15,12,Y,Y,K,0,0.306120627276326,0.5461568076797412,0.7466306766071737,0.6331603392683631
13,15,13,Y,Y,K,1,0.31667461603962643,0.5406151703022367,0.75,0.6204930544290592
14,15,14,Y,X,D,0,0.2857133207296613,0.5419180701703823,0.75,0.5965878806831582
15,15,15,Y,Y,K,1,0.2728655326022763,0.5300170169863164,0.7449704183835348,0.5767583977349507
16,15,16,Y,Y,J,1,0.27335588771267916,0.5034640369930837,0.75,0.6150747174706117
17,15,17,Y,X,F,1,0.2648338240129304,0.4842645630141992,0.7412850095791005,0.6491263464094941
18,15,18,Y,Y,K,1,0.2983489233433495,0.4726485534327689,0.7270158189390891,0.6445189432071395
19,15,19,Y,X,F,1,0.2992714285833891,0.45628335518761476,0.7143547933872326,0.6326672884700876
