,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,35,0,Y,X,D,1,0.39259649735226215,0.7035443378805283,0.5874396432504445,0.25761015022398925
1,35,1,Y,Y,K,0,0.43179837327406745,0.6521207662536228,0.5436909292172142,0.25
2,35,2,X,X,D,1,0.4546326031284642,0.6498708812716902,0.5803815781271908,0.26127603787150533
3,35,3,Y,Y,J,1,0.42062456357825895,0.6673117180078234,0.5710711615041307,0.2918871195306985
4,35,4,Y,Y,J,0,0.37253113567821244,0.6592027070518234,0.5807752047172928,0.26824494274385857
5,35,5,X,X,F,1,0.33528946348571054,0.6284995406167615,0.5914920657067555,0.26695264739777314
6,35,6,Y,X,D,0,0.33049531075594685,0.606119505307964,0.557544481978821,0.2948195394779533
7,35,7,X,X,D,0,0.2829907714148093,0.6178896459850457,0.5514142913043919,0.29160787880301814
8,35,8,Y,X,D,0,0.32461473919794653,0.653934654459511,0.5321909255345153,0.31700352124150677
9,35,9,X,Y,J,1,0.3354529929053668,0.6459515371448711,0.5463390018904866,0.3287923827967616
10,35,10,X,X,D,0,0.3358153519559162,0.6385764026295607,0.5425110070617943,0.34182176213252624
11,35,11,X,X,F,1,0.27421692337388265,0.622893620447651,0.5488908378434904,0.34044478718457577
12,35,12,X,X,D,0,0.25,0.6509336321531541,0.5658910342107477,0.38686701313502914
13,35,13,X,Y,J,1,0.2823259452669402,0.6924936425875157,0.5599929289009614,0.39832782506731373
14,35,14,Y,X,D,1,0.29648516317202056,0.6982263858625898,0.5775237734987425,0.3871430223532086
15,35,15,X,Y,J,1,0.2850855763165141,0.7052489564939443,0.5898425400176243,0.3883337640845606
16,35,16,Y,Y,J,1,0.26016563458785325,0.6885584188605222,0.5784642625419201,0.4013087189084189
17,35,17,Y,Y,K,0,0.27381169018423274,0.6936896254096623,0.6056990143364076,0.4561535695223725
18,35,18,Y,X,D,0,0.2798768680009417,0.683696530147952,0.6222257479897965,0.46755920421066294
19,35,19,X,X,F,0,0.31723193304414277,0.7159189359606418,0.6540823384539429,0.4705701352600885
