,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,14,0,X,X,D,1,0.6632538655243767,0.3250023657265334,0.5986253676938628,0.5003863153293757
1,14,1,X,X,D,1,0.633287272572923,0.34682401698146237,0.5711053448516985,0.5077545314449619
2,14,2,Y,X,D,1,0.6802565695609277,0.34645178888335526,0.5881884785291097,0.4918756872346522
3,14,3,Y,X,D,1,0.7040516985754754,0.3363851410687978,0.60471895495625,0.4833617977189917
4,14,4,X,X,D,1,0.7207202203356943,0.3563170426744047,0.6137753016415395,0.49470459052504817
5,14,5,X,X,D,0,0.75,0.33722910551785407,0.6236996414660456,0.5180499779671038
6,14,6,Y,X,D,0,0.75,0.34345888427858645,0.6534809200052586,0.5311128195563224
7,14,7,X,X,D,1,0.7423567801924805,0.3069617900848967,0.6116872593170004,0.5448389833982407
8,14,8,Y,X,F,0,0.7006014761775764,0.3102855270909628,0.6548805307739177,0.5312943859590079
9,14,9,X,Y,K,0,0.6885011902570888,0.3022946656292443,0.6901024781439868,0.5155014849334459
10,14,10,X,X,D,1,0.6879107757732777,0.25690966356580136,0.6903473395904,0.5121057664913177
11,14,11,Y,X,D,1,0.6902148155678771,0.25,0.6781252481328385,0.5180655137316029
12,14,12,Y,X,F,0,0.6855391554966151,0.26777789240224287,0.6942980471975002,0.5245185433729599
13,14,13,Y,Y,K,1,0.7083697697315524,0.2614544346629484,0.6920158961674753,0.5388052074250954
14,14,14,Y,X,D,1,0.6807676395301024,0.26502053675340964,0.65185864123504,0.5153225323988069
15,14,15,Y,Y,K,0,0.6908431102915493,0.29993354755213186,0.6517916107222316,0.4684194226170749
16,14,16,X,X,D,0,0.7071916355897814,0.3574986391348761,0.6833295068937673,0.4554509236882499
17,14,17,X,X,D,1,0.6918706624943592,0.3186924778177612,0.6748859272167661,0.47175165424123616
18,14,18,X,X,D,0,0.6494094434431847,0.333738679950599,0.6773378608676757,0.4792773604811712
19,14,19,Y,Y,K,0,0.6362700904127354,0.26520351048711266,0.6123063079714679,0.5003722643768411
