,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,17,0,X,Y,K,0,0.40730842218582153,0.36196048541128184,0.7183198476299751,0.618642789053875
1,17,1,Y,Y,K,0,0.37031530074044816,0.39466791288279185,0.7431514055372769,0.6130641179800698
2,17,2,Y,Y,K,1,0.3684038444668964,0.4041044151098894,0.75,0.6204943991127336
3,17,3,Y,X,D,1,0.3626093624644352,0.39195414090988556,0.75,0.6067879174506415
4,17,4,Y,Y,K,0,0.3817002120130996,0.35339372241214295,0.75,0.6361453895415038
5,17,5,Y,Y,K,1,0.3462666053237864,0.3281844645199734,0.75,0.6058780080774788
6,17,6,Y,Y,K,1,0.34780288907585205,0.3303293455546971,0.7179174443708021,0.6001491532656122
7,17,7,Y,X,D,0,0.3854166454265795,0.3600834070903966,0.7319504646944532,0.6001047840640547
8,17,8,Y,Y,K,0,0.3600676072787876,0.37873159611078244,0.75,0.6029023741874148
9,17,9,Y,Y,K,1,0.3664760406598121,0.37972624538927335,0.75,0.6434645657999429
10,17,10,Y,X,F,0,0.4064024550022261,0.370486386031867,0.75,0.6775525960018858
11,17,11,Y,Y,K,1,0.3283419395762379,0.4044101297422565,0.7374121409542697,0.6328178029960031
12,17,12,Y,Y,K,1,0.31978945862707076,0.4034472514858758,0.7160511316205443,0.6337293495188946
13,17,13,Y,Y,K,1,0.3341651432452304,0.4069667687434928,0.6845067309155853,0.6922542997569606
14,17,14,Y,Y,K,1,0.3306068013442282,0.4022148945832385,0.6751166893188876,0.6635746994122718
15,17,15,Y,Y,K,1,0.32747673806668487,0.389786827927176,0.672006982912554,0.6909392067531277
16,17,16,Y,Y,K,1,0.3771241005702815,0.39984904327278337,0.7097311869835655,0.6815496474073368
17,17,17,Y,Y,K,0,0.38303796917131866,0.40922235497593423,0.7077770385781889,0.671943228571536
18,17,18,Y,X,D,0,0.38436968733273774,0.42285140642269287,0.6699776228946412,0.7115444994846017
19,17,19,X,X,F,0,0.38572482751627246,0.4257457699189122,0.676072727414311,0.7129717961374549
