,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,31,0,Y,Y,J,1,0.4003440087186953,0.4326376553542142,0.6729915306183938,0.32859029189549716
1,31,1,Y,Y,K,0,0.36283981826124345,0.40157882525912164,0.657747475800681,0.3585193955991706
2,31,2,Y,Y,J,0,0.3765839179698981,0.40978834546792475,0.6004111175461174,0.392997811721512
3,31,3,Y,X,D,0,0.3653268198200985,0.41492596634476936,0.6109697490033488,0.3979427173885286
4,31,4,Y,Y,J,0,0.3970411439933622,0.4349133292977953,0.6177544865067363,0.39417809689248645
5,31,5,Y,Y,J,1,0.3568317914871555,0.4189107299310687,0.5930065522825821,0.36054199210688537
6,31,6,Y,Y,J,1,0.33473524748434824,0.4073555056941948,0.5654959414624459,0.35939636151217624
7,31,7,Y,Y,J,1,0.3198114822284194,0.40459765156660543,0.5627711084278144,0.3630775574775623
8,31,8,Y,Y,J,0,0.3205532220908124,0.3722289823781201,0.5774629583922867,0.3149631259863798
9,31,9,Y,Y,J,0,0.32672750599997324,0.3592964146053566,0.5618817482983165,0.3127704025251243
10,31,10,Y,X,D,0,0.3365791102738974,0.3935207213668923,0.5790528804935233,0.29404657570361575
11,31,11,Y,Y,J,1,0.3259106733293494,0.40388849592547715,0.5801974032089511,0.276391637272274
12,31,12,Y,Y,J,1,0.29393664587625307,0.42466024240679745,0.6080352967757677,0.3081309517414344
13,31,13,Y,Y,J,1,0.3196588275599789,0.41329670664687507,0.60387336761713,0.35439564331263707
14,31,14,Y,X,D,0,0.32505512504465406,0.3821763153286186,0.6191331109982069,0.38084284131056534
15,31,15,Y,X,D,0,0.32457901069414674,0.3655729698785159,0.650042269174041,0.3632977713993508
16,31,16,Y,Y,J,1,0.33768693798680594,0.35046174581552425,0.6771850127717358,0.38135439879586663
17,31,17,Y,X,F,0,0.3371250961390499,0.3080108995575535,0.6652777441930311,0.42885945436866324
18,31,18,Y,X,J,1,0.324824519139504,0.3384738036929766,0.6814837062277882,0.43330219306338114
19,31,19,Y,Y,J,1,0.32626974920342705,0.2922523231553098,0.7335902582896197,0.42017488315568113
