,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,20,0,Y,Y,K,1,0.5536192961599103,0.6041239583894549,0.3174267192614911,0.7356844606438604
1,20,1,Y,Y,K,1,0.533621761918489,0.6175226436806573,0.332469493608923,0.736131634340345
2,20,2,Y,Y,K,1,0.5362910169309013,0.601672996800948,0.32903933495525917,0.75
3,20,3,Y,X,F,0,0.5552256688309561,0.5789639667486949,0.33242361835401896,0.75
4,20,4,Y,Y,K,1,0.6019140303648166,0.5591849547706592,0.34363358360628665,0.7401038796370945
5,20,5,Y,Y,K,0,0.5935143958555769,0.5676055328655837,0.36568620107243704,0.7204453990239348
6,20,6,Y,Y,K,1,0.6212026594686422,0.5287215817093139,0.3876478363401813,0.6700218897385914
7,20,7,Y,Y,K,0,0.6441118737027771,0.5429889690254381,0.44539798094926064,0.6372998142526533
8,20,8,Y,Y,K,1,0.6308998426704683,0.531274629829882,0.45386402444559387,0.6685165177299803
9,20,9,Y,X,F,0,0.6288126171067474,0.44566424051060993,0.44692247891502396,0.68261607016023
10,20,10,Y,Y,J,1,0.5952260588552081,0.4260022119096643,0.4355745699108777,0.6873644027714115
11,20,11,Y,Y,K,1,0.5879609938626132,0.424167292695071,0.4474061783985154,0.6767424288555925
12,20,12,Y,Y,K,0,0.5958565826930843,0.42618890928537567,0.4712642295182631,0.6240188507430096
13,20,13,Y,X,F,1,0.5838141386738358,0.40137551249920866,0.474197074390394,0.6188829172481399
14,20,14,Y,Y,K,0,0.5606733814287441,0.3465612206551924,0.44806261278660736,0.6329975837928186
15,20,15,Y,X,D,0,0.5471375410426488,0.3653013157363581,0.4751211208798407,0.6108747458916187
16,20,16,Y,Y,K,1,0.5728162909040184,0.3363608526249748,0.4606507779245907,0.5886524148644745
17,20,17,Y,Y,K,1,0.565424788488022,0.3033131823337112,0.4480403880064826,0.5671598979084109
18,20,18,Y,Y,K,0,0.6045892959893351,0.3076353959495855,0.46699930148719876,0.624066341586802
19,20,19,Y,X,F,0,0.6036549548444512,0.3125768202508617,0.4515268566170456,0.631561980162526
