,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,46,0,Y,X,F,1,0.333944868787555,0.3578746235769875,0.4245296245359646,0.28903698836595804
1,46,1,X,X,F,0,0.3738521499029315,0.3480755142829152,0.4499580507535474,0.28631706299944515
2,46,2,Y,Y,J,1,0.34200726372745954,0.3274683627373653,0.4818882936971865,0.3222967236324852
3,46,3,Y,X,F,1,0.3556420223977786,0.3360226586119769,0.4678398464112878,0.34467267367436155
4,46,4,Y,Y,K,0,0.3677346378960678,0.35397493760819754,0.4751038704483699,0.32415373264056124
5,46,5,Y,X,F,0,0.40664612446785786,0.3627068828759575,0.5049398194572094,0.28798579546857067
6,46,6,X,Y,J,0,0.39943727411268465,0.3491948706184467,0.5171802151849384,0.27195966998080545
7,46,7,X,X,F,1,0.4098268558125353,0.2795767419057755,0.5303705812298444,0.27089444077443897
8,46,8,Y,X,F,0,0.4182699708421963,0.30181651342042004,0.5436124106218797,0.3073682664316333
9,46,9,X,Y,K,0,0.4577241670018875,0.263237860993314,0.5717730225863528,0.3274622260436165
10,46,10,Y,Y,J,0,0.45314034621309995,0.2613139837219814,0.6064266003867447,0.29979003772048846
11,46,11,X,X,D,1,0.4656306922796214,0.25299491271377617,0.5796476835436588,0.25
12,46,12,X,X,F,0,0.47931390190623613,0.25,0.5591536893925242,0.25
13,46,13,Y,Y,K,0,0.4917092449390843,0.25,0.5434138296084131,0.25
14,46,14,Y,Y,J,1,0.47972949171950297,0.25,0.5637956212833078,0.25
15,46,15,Y,X,D,1,0.48461544641393667,0.2552792243203742,0.547784651525056,0.2579234539053322
16,46,16,Y,Y,J,1,0.47868248295733673,0.25,0.5808906587608708,0.2636657732059961
17,46,17,Y,Y,J,1,0.4547482148961946,0.26717671296706064,0.5975207980326248,0.25
18,46,18,Y,Y,J,1,0.43498027200481265,0.26771583389219245,0.5432274506098685,0.25
19,46,19,Y,X,F,0,0.4250074842070128,0.2878883068433985,0.5303579050050105,0.25
