,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,55,0,X,X,D,1,0.6310414235891524,0.6490886485951999,0.4764163725103644,0.3668370492651128
1,55,1,Y,X,D,1,0.6441152638227042,0.6591635867798559,0.4497402257978196,0.38181845014343574
2,55,2,Y,X,F,1,0.6451012813059702,0.6417540940064779,0.42995115813852686,0.3557574986841924
3,55,3,Y,Y,K,0,0.6789412942968115,0.60865697354664,0.3778212300574313,0.36561008559860547
4,55,4,X,X,D,1,0.6246280963953608,0.5648061878791034,0.36376320199831286,0.3890083500646373
5,55,5,Y,Y,K,0,0.6184820181567324,0.6089031335868688,0.3561343549634574,0.4088357032970819
6,55,6,X,Y,J,0,0.5634999302310684,0.6273347822339188,0.37272185514374045,0.4044246125756002
7,55,7,Y,Y,J,1,0.5701381532477328,0.5977099111511907,0.37392189812861265,0.41106242522275377
8,55,8,Y,X,D,1,0.5692449133363389,0.5980700138620874,0.4191126769641558,0.42239418172484966
9,55,9,Y,Y,J,0,0.5715427642090131,0.5981066858965922,0.4335406016070956,0.404766896422364
10,55,10,X,Y,J,0,0.5599740283993988,0.5842718509265399,0.42227805537001695,0.37904406298537785
11,55,11,Y,Y,K,0,0.5859921582861415,0.5634366756391563,0.44111269499896366,0.3476869984922104
12,55,12,Y,Y,K,1,0.5941869091621527,0.5922513074359009,0.4548494204990118,0.3516944900784279
13,55,13,X,X,D,1,0.6192793472012532,0.5764873334786924,0.4698575598671476,0.34241322026497995
14,55,14,Y,Y,K,0,0.6178232266696275,0.5560122563633284,0.47051805576236494,0.3439633056583351
15,55,15,Y,X,F,0,0.6390667166167899,0.5408302047978195,0.4801863684185215,0.3473080615930531
16,55,16,Y,X,D,1,0.6649532938070208,0.5953309439350352,0.49064944243114494,0.32514848576626393
17,55,17,Y,Y,K,1,0.6519557349016692,0.5895042566928363,0.49224168911971694,0.32602151194384893
18,55,18,Y,Y,K,1,0.6808884249839243,0.570004994209581,0.5311283920052987,0.3499278986080253
19,55,19,X,X,D,0,0.6911714466551206,0.5774652439233965,0.5660531376766044,0.3596715210399724
