,run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,36,0,Y,X,F,0,0.4407870282034355,0.35037448538399607,0.27262623206386033,0.3268320187442666
1,36,1,X,Y,J,0,0.472341543912257,0.38102952442339677,0.3101465316648013,0.32244584376659796
2,36,2,Y,X,D,1,0.45211571693454916,0.41706084911139374,0.3160276512093923,0.2936754992045845
3,36,3,X,Y,K,0,0.4845734608252672,0.44792292101452114,0.28271471326272807,0.26498066721188573
4,36,4,Y,Y,J,0,0.4378388588928508,0.4187348986274636,0.296211656986712,0.28651726302457736
5,36,5,Y,Y,J,0,0.43557159202045054,0.44639804102726177,0.30621366941098743,0.29097969958994685
6,36,6,Y,X,D,0,0.4064658298514218,0.4570385063128219,0.28233369916864814,0.2844745496557156
7,36,7,Y,X,D,1,0.3767378827208958,0.4803151461419294,0.2878417523229056,0.30710905096347385
8,36,8,X,X,D,1,0.3649901568076791,0.46114500821033866,0.29379664427787455,0.29632286891661114
9,36,9,Y,Y,K,0,0.3564564002972126,0.41659492128265874,0.27604626944414723,0.2791116195652917
10,36,10,X,Y,J,0,0.3543213719329901,0.40067381265048324,0.3110202812104408,0.29098479484894907
11,36,11,Y,Y,J,1,0.36735181693420893,0.40436857659470965,0.3599838946880499,0.26395630869367925
12,36,12,X,Y,J,1,0.3217777109830554,0.4197373485948682,0.36345441442909737,0.29089829856022703
13,36,13,Y,X,D,0,0.2913941005939296,0.4457762639920141,0.3528828469353332,0.2945149307197677
14,36,14,Y,Y,J,1,0.2898791151479134,0.38935466742368974,0.37936540143065567,0.25893962541780147
15,36,15,Y,Y,J,1,0.2906270980873498,0.402733198387459,0.3634551615482673,0.29368642235594733
16,36,16,Y,X,D,1,0.32438023923039994,0.3536904099217056,0.34318701250574746,0.2826085831072518
17,36,17,Y,Y,K,0,0.29728592174451696,0.3496988880770339,0.4135508900057443,0.3302167422774678
18,36,18,Y,Y,J,1,0.2576252266312098,0.34888161047396427,0.45893646252685927,0.34010828396543374
19,36,19,Y,Y,J,0,0.26133791824032526,0.34241475288323475,0.4512345950969231,0.33275490942796015
